Mexico,atoyac de alvarez,1200,1200,1200,2012,santiago solis ayerdi,Arabica,Typica,Semi-washed / Semi-pulped,20,1.0,7.67,7.83,7.5,7.58,7.58,7.67,9.33,10.0,0.11,83.0,Green
Mexico,coatepec,1200,1200,1200,2012,alfredo bojalil,Arabica,Bourbon,Washed / Wet,250,1.0,7.5,7.67,7.5,7.5,7.58,7.58,10.0,10.0,0.11,83.0,Green
Colombia,nan,0,0,0,2012,exportadora de cafe condor s.a,Arabica,Arusha,Natural / Dry,250,70.0,7.67,7.58,7.5,7.5,7.75,7.5,10.0,10.0,0.0,83.0,Unknown
Colombia,huila,1500,1750,1625,2012,exportadora de cafe condor s.a,Arabica,Caturra,Washed / Wet,250,70.0,7.75,7.58,7.5,7.67,7.83,7.75,9.33,10.0,0.0,83.0,Green
Colombia,huila,1750,1750,1750,2012,exportadora de cafe condor s.a,Arabica,Caturra,Washed / Wet,250,70.0,7.67,7.58,7.58,7.58,7.67,7.42,10.0,10.0,0.11,83.0,Green
Guatemala,"la reforma, san marcos",1371,1371,1371,2012,juan luis alvarado romero,Arabica,Bourbon,Washed / Wet,275,1.0,7.5,7.67,7.5,7.67,7.5,7.83,10.0,10.0,0.1,83.0,Green
Guatemala,nan,0,0,0,2012,rob tuttle,Arabica,nan,Washed / Wet,1,2.0,7.58,7.58,7.25,7.58,7.58,7.58,10.0,10.0,0.1,82.92,Green
Mexico,petatlan,1248,1248,1248,2012,maria guadalupe gomez anzo,Arabica,Typica,Natural / Dry,15,1.0,7.58,7.58,7.33,7.25,7.58,7.75,10.0,10.0,0.1,82.92,Green
Vietnam,don duong,1040,1040,1040,2012,royal base corporation,Arabica,Other,Natural / Dry,1,2.0,7.67,7.33,7.17,7.58,8.08,7.42,10.0,10.0,0.0,82.92,None
Mexico,la cumbre,1400,1400,1400,2012,veronica lopez castillejos,Arabica,Typica,Washed / Wet,100,1.0,8.0,7.92,7.67,7.17,7.67,7.42,9.33,10.0,0.14,82.92,Green
United States,kona,0,0,0,2012,kona pacific farmers cooperative,Arabica,Hawaiian Kona,Washed / Wet,8,45.3592,7.5,7.5,7.5,7.42,7.67,7.83,10.0,10.0,0.1,82.92,Green
"Tanzania, United Republic Of",arusha,1400,1400,1400,2012,edwin agasso,Arabica,Arusha,Washed / Wet,300,2.0,7.67,7.5,7.33,7.25,7.58,7.75,10.0,10.0,0.11,82.83,Green
Mexico,la concordia,1550,1550,1550,2012,armando luis pohlenz martinez,Arabica,Caturra,Washed / Wet,250,1.0,7.58,7.67,7.5,7.58,7.5,7.5,10.0,10.0,0.12,82.83,Green
Mexico,veracruz,1250,1250,1250,2012,alfredo bojalil,Arabica,Bourbon,Washed / Wet,250,1.0,7.67,7.58,7.42,7.75,7.42,7.42,10.0,10.0,0.12,82.83,Blue-Green
Guatemala,oriente,1310,1310,1310,2012,juan luis alvarado romero,Arabica,Bourbon,Washed / Wet,250,1.0,7.67,7.67,7.33,7.5,7.33,7.92,10.0,10.0,0.11,82.83,Green
Mexico,la concordia,1380,1380,1380,2012,alfredo bojalil,Arabica,Typica,Washed / Wet,250,1.0,7.58,7.58,7.5,7.42,7.67,7.58,10.0,10.0,0.11,82.83,Unknown
Mexico,veracruz,1200,1200,1200,2012,sergio de la vequia bernardi,Arabica,Typica,Washed / Wet,250,1.0,7.58,7.58,7.33,7.75,7.25,7.58,10.0,10.0,0.12,82.75,Unknown
Mexico,atoyac de alvarez,1200,1200,1200,2012,romulo bello flores,Arabica,Typica,Natural / Dry,21,1.0,8.08,8.17,8.0,8.0,7.83,7.92,6.67,10.0,0.12,82.75,Unknown
Colombia,south huila,1400,1850,1625,2012,nan,Arabica,Caturra,Washed / Wet,250,70.0,7.5,7.58,7.42,7.67,7.5,7.58,10.0,10.0,0.0,82.75,Blue-Green
Colombia,huila,1600,1950,1775,2012,racafe & cia s.c.a,Arabica,Caturra,Washed / Wet,100,70.0,7.67,7.58,7.58,7.58,7.5,7.42,10.0,10.0,0.11,82.75,Green
United States,kona,0,0,0,2012,kona pacific farmers cooperative,Arabica,Hawaiian Kona,Washed / Wet,6,45.3592,7.25,7.75,7.5,7.83,7.67,7.67,9.33,10.0,0.12,82.75,Green
Panama,boquete,1100,1100,1100,2012,rachel peterson,Arabica,Catuai,Washed / Wet,300,2.0,7.42,7.42,7.5,7.58,7.5,7.75,10.0,10.0,0.0,82.75,Green
Colombia,huila,1800,1800,1800,2012,exportadora de cafe condor s.a,Arabica,Caturra,Washed / Wet,250,70.0,7.75,7.58,7.67,7.25,7.58,7.42,10.0,10.0,0.11,82.67,Bluish-Green
El Salvador,nan,0,0,0,2012,adam kline,Arabica,Other,Washed / Wet,288,1.0,7.92,8.0,7.5,6.75,7.92,7.58,10.0,9.33,0.0,82.67,None
Guatemala,antigua,1500,1500,1500,2012,juan luis alvarado romero,Arabica,Caturra,Washed / Wet,275,69.0,7.67,7.67,7.17,7.67,7.5,7.5,10.0,10.0,0.11,82.67,Green
Thailand,thailand,0,0,0,2012,doi tung development project,Arabica,Other,Washed / Wet,2,1.0,7.83,7.33,7.83,7.33,7.58,7.83,10.0,9.33,0.12,82.67,Bluish-Green
Mexico,nan,1100,1100,1100,2012,montegrande,Arabica,Other,Washed / Wet,36,1.0,7.58,7.58,7.42,7.58,7.42,7.5,10.0,10.0,0.11,82.67,Unknown
Mexico,mahuixtlan,950,950,950,2012,grupo cafetalero los brujos spr de rl,Arabica,Typica,Washed / Wet,23,1.0,7.5,7.58,7.58,7.58,7.42,7.42,10.0,10.0,0.12,82.67,Unknown
Guatemala,nan,0,0,0,2012,brent hall,Arabica,nan,Natural / Dry,1,2.0,7.5,7.58,7.42,7.58,7.42,7.58,10.0,10.0,0.0,82.58,Blue-Green
Colombia,huila,1750,1750,1750,2012,exportadora de cafe condor s.a,Arabica,Caturra,Washed / Wet,250,70.0,7.75,7.5,7.75,7.25,7.33,7.58,10.0,10.0,0.11,82.58,Unknown
Mexico,oaxaca,1250,1250,1250,2012,guillermo rojas saldana,Arabica,Typica,Washed / Wet,50,1.0,7.5,7.58,7.5,7.5,7.42,7.5,10.0,10.0,0.1,82.58,Green
Mexico,colima,1150,1150,1150,2012,organizaciones de productores de cafe colimense,Arabica,Typica,Washed / Wet,70,1.0,7.67,7.58,7.58,7.75,7.67,6.83,10.0,10.0,0.12,82.58,Green
Colombia,huila,1600,1950,1775,2012,racafe & cia s.c.a,Arabica,Caturra,Washed / Wet,275,70.0,7.33,7.42,7.58,7.42,7.67,7.5,10.0,10.0,0.11,82.58,Green
Mexico,san bartolo tutotepec,1679,1679,1679,2012,saul m. hernandez ramirez,Arabica,Typica,Washed / Wet,10,1.0,7.5,7.58,7.5,7.5,7.42,7.42,10.0,10.0,0.13,82.5,None
Mexico,zapotitlan de mendez,1100,1100,1100,2012,enrique mitre lopez,Arabica,Typica,Washed / Wet,10,1.0,7.67,7.5,7.33,7.67,7.5,7.33,10.0,10.0,0.12,82.5,Green
Mexico,la concordia,1650,1650,1650,2012,enrique eduardo lopez aguilar,Arabica,Typica,Semi-washed / Semi-pulped,28,1.0,7.92,7.5,7.33,7.58,7.25,7.42,10.0,10.0,0.11,82.5,Unknown
Guatemala,oriente,0,0,0,2012,juan luis alvarado romero,Arabica,Caturra,Natural / Dry,275,1.0,7.67,7.33,7.33,7.33,7.5,7.83,10.0,10.0,0.11,82.5,Green
Colombia,huila,1600,1950,1775,2012,racafe & cia s.c.a,Arabica,Caturra,Washed / Wet,275,70.0,7.67,7.5,7.33,7.5,7.25,7.67,10.0,10.0,0.11,82.5,Green
United States,kona,0,0,0,2012,kona pacific farmers cooperative,Arabica,Hawaiian Kona,Washed / Wet,7,45.3592,7.33,7.42,7.33,7.75,7.42,7.67,10.0,10.0,0.12,82.5,Green
Brazil,south of minas,1000,1000,1000,2012,nucoffee,Arabica,Catuai,Semi-washed / Semi-pulped,39,60.0,7.58,7.67,7.33,7.5,7.5,7.42,10.0,10.0,0.12,82.42,Blue-Green
Honduras,nan,0,0,0,2012,brent hall,Arabica,nan,Washed / Wet,1,2.0,7.25,7.67,7.42,7.17,7.75,7.5,10.0,10.0,0.09,82.42,None
Mexico,xalapa,1170,1170,1170,2012,manuel herrera juarez,Arabica,Caturra,Washed / Wet,10,1.0,7.75,7.33,7.25,7.58,7.58,7.33,10.0,10.0,0.13,82.42,Green
Mexico,zihuatanejo de azueta,1300,1300,1300,2012,dario cesar galeana sanchez,Arabica,Typica,Washed / Wet,74,1.0,7.5,7.58,7.33,7.5,7.5,7.5,10.0,10.0,0.11,82.42,Green
Mexico,veracruz,1350,1350,1350,2012,jose daniel cobilt castro,Arabica,Pacamara,Washed / Wet,26,1.0,7.58,7.58,7.17,7.5,7.5,7.5,10.0,10.0,0.14,82.42,Green
Mexico,xicotepec de juarez,1150,1150,1150,2012,alvaro quiros perez,Arabica,Caturra,Washed / Wet,10,1.0,7.58,7.33,7.33,7.58,7.5,7.5,10.0,10.0,0.11,82.42,Green
Mexico,progreso santa rosa teocelo,1250,1250,1250,2012,olivia hernandez virves,Arabica,Bourbon,Washed / Wet,1,1.0,7.67,7.58,7.33,7.42,7.58,7.33,10.0,10.0,0.13,82.42,Unknown
Mexico,fln mirador,1450,1450,1450,2012,finca las nieves,Arabica,Typica,Washed / Wet,10,1.0,7.83,7.5,7.42,7.67,7.17,7.33,10.0,10.0,0.12,82.42,Bluish-Green
Colombia,huila,442,442,442,2012,carcafe ltda ci,Arabica,Caturra,Natural / Dry,250,70.0,7.67,7.33,7.25,7.42,7.5,7.67,10.0,10.0,0.0,82.42,Unknown
Brazil,south of minas,0,0,0,2012,nucoffee,Arabica,Arusha,Natural / Dry,51,60.0,7.75,7.5,7.42,7.42,7.5,7.42,10.0,10.0,0.11,82.42,Blue-Green
Guatemala,jalapa,1676,1828,1752,2012,juan luis alvarado romero,Arabica,Bourbon,Washed / Wet,275,69.0,7.67,7.5,7.33,7.67,7.5,7.33,10.0,10.0,0.11,82.33,Green
Mexico,"jaltocan, hidalgo",441,441,441,2012,saul m. hernandez ramirez,Arabica,Typica,Natural / Dry,10,1.0,7.58,7.67,7.58,7.33,7.0,7.58,10.0,10.0,0.15,82.33,None
Mexico,veracruz,1170,1170,1170,2012,manuel herrera juarez,Arabica,Bourbon,Washed / Wet,10,1.0,7.67,7.58,7.5,7.58,7.5,7.5,10.0,10.0,0.13,82.33,Green
Guatemala,oriente,1310,1310,1310,2012,juan luis alvarado romero,Arabica,Bourbon,Washed / Wet,250,1.0,7.5,7.67,7.33,7.5,7.33,7.5,10.0,10.0,0.1,82.33,Green
Brazil,grama valley,1100,1100,1100,2012,nucoffee,Arabica,Mundo Novo,Natural / Dry,16,60.0,7.58,7.5,7.42,7.5,7.5,7.42,10.0,10.0,0.12,82.33,Green
Mexico,santa catarina juquila,1200,1400,1300,2012,maria luisa del carmen rojas narvaez,Arabica,Typica,Washed / Wet,10,1.0,8.0,7.75,7.33,7.33,7.08,7.67,9.33,10.0,0.11,82.33,Green
Brazil,south of minas,950,950,950,2012,nucoffee,Arabica,Mundo Novo,Washed / Wet,44,60.0,7.58,7.58,7.25,7.58,7.42,7.5,10.0,10.0,0.11,82.33,Green
Colombia,huila,442,442,442,2012,carcafe ltda ci,Arabica,Caturra,Natural / Dry,250,70.0,7.83,7.58,7.33,7.25,7.58,7.42,10.0,10.0,0.0,82.33,Green
Mexico,"calnali, hidalgo",533,533,533,2012,saul m. hernandez ramirez,Arabica,Bourbon,Washed / Wet,10,1.0,7.58,7.58,7.5,7.17,7.42,7.42,10.0,10.0,0.16,82.25,None
Mexico,veracruz,1170,1170,1170,2012,manuel herrera juarez,Arabica,Bourbon,Washed / Wet,10,1.0,7.5,7.58,7.42,7.67,7.33,7.42,10.0,10.0,0.13,82.25,Green
Mexico,juquila,1250,1250,1250,2012,guillermo rojas saldana,Arabica,Typica,Washed / Wet,40,1.0,7.67,7.58,7.33,7.5,7.42,7.42,10.0,10.0,0.12,82.25,Green
El Salvador,nan,0,0,0,2012,adam kline,Arabica,Other,Washed / Wet,288,1.0,7.75,7.33,7.33,7.5,7.5,7.5,10.0,10.0,0.0,82.25,Green
Mexico,veracruz,1100,1100,1100,2012,sergio de la vequia bernardi,Arabica,Typica,Washed / Wet,250,1.0,7.33,7.58,7.42,7.67,7.33,7.5,10.0,10.0,0.11,82.25,Green
Mexico,canoas,900,900,900,2012,organizaciones de productores de cafe colimense,Arabica,Typica,Washed / Wet,250,1.0,7.42,7.5,7.42,7.58,7.42,7.5,10.0,10.0,0.1,82.25,Green
Colombia,huila,1750,1750,1750,2012,exportadora de cafe condor s.a,Arabica,Caturra,Washed / Wet,250,70.0,7.5,7.42,7.67,7.33,7.58,7.33,10.0,10.0,0.12,82.25,Green
Colombia,huila,1600,1950,1775,2012,racafe & cia s.c.a,Arabica,Caturra,Washed / Wet,100,70.0,7.67,7.33,7.33,7.33,7.5,7.5,10.0,10.0,0.11,82.25,Green
Brazil,nan,0,0,0,2012,nucoffee,Arabica,Arusha,Natural / Dry,84,60.0,7.67,7.58,7.42,7.0,7.5,7.58,10.0,10.0,0.12,82.25,Green
Mexico,san bartolo tutotepec,1144,1144,1144,2012,saul m. hernandez ramirez,Arabica,Typica,Washed / Wet,10,1.0,7.5,7.67,7.0,7.5,7.33,7.5,10.0,10.0,0.15,82.17,None
Guatemala,oriente,1350,1350,1350,2012,the coffee source inc.,Arabica,Caturra,Washed / Wet,250,1.0,7.25,7.75,7.0,7.75,8.17,7.75,10.0,9.33,0.12,82.17,None
Mexico,altotonga,1000,1000,1000,2012,salvador caro carrion,Arabica,Typica,Washed / Wet,200,1.0,7.5,7.58,7.25,7.5,7.5,7.33,10.0,10.0,0.12,82.17,Green
Mexico,colima,1200,1200,1200,2012,organizaciones de productores de cafe colimense,Arabica,Typica,Washed / Wet,60,1.0,7.0,7.67,7.5,7.5,7.42,7.5,10.0,10.0,0.1,82.17,Green
United States,kona,0,0,0,2012,kona pacific farmers cooperative,Arabica,Hawaiian Kona,Natural / Dry,4,45.3592,7.25,7.58,7.58,7.25,7.5,7.42,10.0,10.0,0.11,82.08,Bluish-Green
Mexico,tapachula,1800,1800,1800,2012,julio perez hernandez,Arabica,Typica,Washed / Wet,250,1.0,7.5,7.42,7.42,7.5,7.25,7.5,10.0,10.0,0.13,82.08,Green
Mexico,coatepec,1250,1250,1250,2012,rosa aurora falcon fernandez,Arabica,Typica,Washed / Wet,15,1.0,7.67,7.5,7.25,7.58,7.42,7.33,10.0,10.0,0.11,82.08,Green
Vietnam,don duong,1040,1040,1040,2012,royal base corporation,Arabica,Other,Natural / Dry,1,2.0,7.67,8.0,7.17,7.08,7.67,7.08,10.0,10.0,0.12,82.08,Green
Mexico,veracruz,1250,1250,1250,2012,sergio de la vequia bernardi,Arabica,Typica,Washed / Wet,250,1.0,7.58,7.42,7.25,7.75,7.33,7.42,10.0,10.0,0.11,82.08,Green
United States,kona,0,0,0,2012,kona pacific farmers cooperative,Arabica,Hawaiian Kona,Washed / Wet,10,45.3592,7.33,7.5,7.33,7.58,7.08,7.83,10.0,10.0,0.1,82.08,Green
Mexico,coscomatepec,940,940,940,2012,jorge octavio escamilla prado,Arabica,Typica,Washed / Wet,15,1.0,7.67,7.33,7.25,7.5,7.42,7.42,10.0,10.0,0.12,82.0,Green
Brazil,south of minas,1000,1000,1000,2012,nucoffee,Arabica,Mundo Novo,Natural / Dry,50,60.0,7.42,7.5,7.33,7.5,7.33,7.5,10.0,10.0,0.12,82.0,Green
Brazil,cerrado,1050,1050,1050,2012,nucoffee,Arabica,Catuai,Semi-washed / Semi-pulped,75,60.0,7.42,7.5,7.25,7.5,7.5,7.42,10.0,10.0,0.11,82.0,Blue-Green
Guatemala,san marcos,0,0,0,2012,juan luis alvarado romero,Arabica,Bourbon,Natural / Dry,250,1.0,7.33,7.33,7.33,7.5,7.67,7.67,10.0,10.0,0.11,82.0,Green
Brazil,south of minas,950,950,950,2012,nucoffee,Arabica,Mundo Novo,Semi-washed / Semi-pulped,53,60.0,7.58,7.5,7.17,7.5,7.5,7.42,10.0,10.0,0.12,82.0,Green
Guatemala,oriente,1402,1402,1402,2012,felipe isaza,Arabica,Bourbon,Washed / Wet,250,2.0,7.75,7.33,7.33,7.42,7.75,7.67,10.0,9.33,0.0,82.0,Green
Honduras,nan,0,0,0,2012,rob tuttle,Arabica,nan,Washed / Wet,1,2.0,7.42,7.33,7.33,7.58,7.33,7.5,10.0,10.0,0.11,81.92,Green
Mexico,"chapulhuacan, hidalgo",981,981,981,2012,saul m. hernandez ramirez,Arabica,Typica,Semi-washed / Semi-pulped,10,1.0,7.5,7.5,7.25,7.25,7.5,7.5,10.0,10.0,0.13,81.92,None
Mexico,"huazalingo, hidalgo",690,690,690,2012,saul m. hernandez ramirez,Arabica,Mundo Novo,Washed / Wet,10,1.0,7.5,7.42,7.25,7.5,7.33,7.33,10.0,10.0,0.14,81.92,None
Mexico,veracruz,1650,1650,1650,2012,juan hermilio sampieri carcamo,Arabica,Other,Washed / Wet,30,1.0,7.33,7.58,7.17,7.58,7.42,7.33,10.0,10.0,0.12,81.92,Green
Brazil,grama valley,1100,1100,1100,2012,nucoffee,Arabica,Mundo Novo,Natural / Dry,8,60.0,7.42,7.58,7.25,7.5,7.33,7.5,10.0,10.0,0.12,81.92,Green
United States,kona,0,0,0,2012,kona pacific farmers cooperative,Arabica,Hawaiian Kona,Natural / Dry,19,45.3592,7.83,7.83,7.83,8.0,7.83,7.83,10.0,10.0,0.0,81.83,Bluish-Green
Mexico,veracruz,1500,1500,1500,2012,christina dusing,Arabica,Bourbon,Washed / Wet,302,1.0,7.83,7.33,7.25,7.58,7.25,7.33,10.0,10.0,0.12,81.83,Green
Mexico,coatepec,1250,1250,1250,2012,jorge francisco martinez hachity,Arabica,Typica,Semi-washed / Semi-pulped,15,1.0,7.33,7.33,7.25,7.5,7.5,7.5,10.0,10.0,0.12,81.83,Green
Mexico,"tenango de doria, hidalgo",774,774,774,2012,saul m. hernandez ramirez,Arabica,Bourbon,Washed / Wet,10,1.0,7.5,7.5,7.33,7.42,7.25,7.25,10.0,10.0,0.13,81.75,None
Mexico,tepictla,1250,1250,1250,2012,sergio landa alarcon,Arabica,Mundo Novo,Washed / Wet,100,1.0,7.42,7.5,7.17,7.67,7.33,7.42,10.0,10.0,0.13,81.75,Green
Mexico,oaxaca,1100,1100,1100,2012,diego manuel woolrich ramirez,Arabica,Typica,Washed / Wet,42,1.0,7.42,7.5,7.33,7.58,7.33,7.33,10.0,10.0,0.11,81.75,Green
Mexico,la concordia,1550,1550,1550,2012,armando luis pohlenz martinez,Arabica,Caturra,Washed / Wet,250,1.0,7.33,7.42,7.33,7.67,7.42,7.25,10.0,10.0,0.12,81.75,Green
Mexico,la concordia,1650,1650,1650,2012,enrique eduardo lopez aguilar,Arabica,Typica,Washed / Wet,28,1.0,7.5,7.42,7.25,7.33,7.67,7.25,10.0,10.0,0.12,81.75,Unknown
Guatemala,jalapa,1676,1828,1752,2012,juan luis alvarado romero,Arabica,Bourbon,Washed / Wet,275,69.0,7.5,7.67,7.33,7.33,7.33,7.33,10.0,10.0,0.11,81.67,Green
Mexico,tuxtla gutierrez,1650,1650,1650,2012,virginia gordillo gordillo,Arabica,Typica,Washed / Wet,100,1.0,7.25,7.67,7.58,7.67,7.67,7.58,8.67,10.0,0.13,81.67,Green
Mexico,yajalon,1400,1400,1400,2012,jose luis munoz guerrero,Arabica,Bourbon,Washed / Wet,15,1.0,7.67,7.25,7.17,7.75,7.5,7.25,10.0,10.0,0.11,81.67,Green
Mexico,veracruz,1200,1200,1200,2012,christina dusing,Arabica,Bourbon,Washed / Wet,275,1.0,7.5,7.42,7.33,7.42,7.42,7.42,10.0,10.0,0.11,81.67,Green
Mexico,"la concordia, chiapas",1400,1400,1400,2012,alfredo bojalil,Arabica,Bourbon,Washed / Wet,250,1.0,7.58,7.42,7.25,7.58,7.25,7.17,10.0,10.0,0.11,81.67,Green
United States,kona,0,0,0,2012,kona pacific farmers cooperative,Arabica,Hawaiian Kona,Washed / Wet,13,45.3592,7.42,7.33,7.33,7.33,7.17,7.83,10.0,10.0,0.1,81.67,Green
Mexico,la concordia,1600,1600,1600,2012,enrique eduardo lopez aguilar,Arabica,Marigojipe,Natural / Dry,28,1.0,7.33,7.5,7.25,7.5,7.5,7.17,10.0,10.0,0.11,81.58,Unknown
Mexico,la concordia,1650,1650,1650,2012,enrique eduardo lopez aguilar,Arabica,Typica,Natural / Dry,28,1.0,7.67,7.58,7.42,7.58,7.58,7.42,10.0,8.67,0.11,81.58,Unknown
Mexico,amatenango de la frontera,1600,1600,1600,2012,alfredo bojalil,Arabica,Typica,Washed / Wet,250,1.0,7.58,7.42,7.25,7.42,7.33,7.33,10.0,10.0,0.12,81.5,Green
Mexico,temaxcalapa,1100,1100,1100,2012,jose luis munoz guerrero,Arabica,Catuai,Washed / Wet,30,1.0,7.42,7.25,7.17,7.42,7.17,8.0,10.0,10.0,0.12,81.5,Green
Mexico,manzanillo,1000,1000,1000,2012,jose luis munoz guerrero,Arabica,Typica,Semi-washed / Semi-pulped,20,1.0,7.33,7.5,7.33,7.33,7.33,7.42,10.0,10.0,0.11,81.5,Green
Mexico,tapachula,1250,1250,1250,2012,tomas edelmann blass,Arabica,Bourbon,Washed / Wet,50,80.0,7.42,7.42,7.33,7.17,7.25,7.42,10.0,10.0,0.13,81.5,Green
Mexico,atoyac de alvarez,1100,1100,1100,2012,maria de la paz aguilar guillen,Arabica,Typica,Natural / Dry,15,1.0,7.5,7.5,7.25,7.5,7.42,7.58,9.33,10.0,0.11,81.5,Green
Indonesia,ijen,1200,1600,1400,2012,specialty coffee association of indonesia,Arabica,Other,Washed / Wet,10,60.0,7.75,7.17,7.17,7.33,7.58,7.33,10.0,10.0,0.12,81.5,Green
Guatemala,oriente,0,0,0,2012,juan luis alvarado romero,Arabica,Bourbon,Washed / Wet,250,1.0,7.33,7.5,7.33,7.42,7.17,7.33,10.0,10.0,0.11,81.5,Green
Mexico,"huazalingo, hidalgo",763,763,763,2012,saul m. hernandez ramirez,Arabica,Caturra,Washed / Wet,10,1.0,7.42,7.33,7.25,7.17,7.25,7.42,10.0,10.0,0.13,81.42,None
Mexico,"coatepec, coatepec",1100,1100,1100,2012,grupo cafetalero los brujos spr de rl,Arabica,Typica,Washed / Wet,20,1.0,7.42,7.42,7.25,7.25,7.5,7.33,10.0,10.0,0.13,81.42,Unknown
Mexico,tapachula,1800,1800,1800,2012,julio perez hernandez,Arabica,Typica,Washed / Wet,250,1.0,7.58,7.42,7.25,7.33,7.25,7.25,10.0,10.0,0.13,81.33,Green
Mexico,veracruz,1000,1000,1000,2012,hector gabriel barreda nader,Arabica,Typica,Washed / Wet,70,1.0,7.33,7.25,7.17,7.42,7.58,7.33,10.0,10.0,0.12,81.33,None
Mexico,motozintla,1500,1500,1500,2012,alfredo bojalil,Arabica,Typica,Washed / Wet,250,1.0,7.42,7.42,7.33,7.33,7.5,7.42,9.33,10.0,0.12,81.25,Green
Mexico,tapachula,1800,1800,1800,2012,julio perez hernandez,Arabica,Typica,Natural / Dry,250,1.0,7.42,7.25,7.08,7.75,7.42,7.17,10.0,10.0,0.13,81.17,Green
Guatemala,oriente,1450,1450,1450,2012,the coffee source inc.,Arabica,Caturra,Washed / Wet,250,1.0,7.42,7.25,7.33,7.25,7.25,7.42,10.0,10.0,0.12,81.17,Green
Brazil,south of minas,1000,1000,1000,2012,nucoffee,Arabica,Mundo Novo,Natural / Dry,17,60.0,7.42,7.33,7.25,7.42,7.5,7.17,10.0,10.0,0.12,81.17,Green
Mexico,san fernando,1650,1650,1650,2012,obed rendon ponce,Arabica,Typica,Washed / Wet,100,1.0,7.25,7.42,7.33,7.33,7.17,7.33,10.0,10.0,0.13,81.08,None
Mexico,santo reyes nopala,1300,1300,1300,2012,diego manuel woolrich ramirez,Arabica,Typica,Washed / Wet,30,1.0,7.33,7.25,7.33,7.42,7.25,7.42,10.0,10.0,0.12,81.08,Green
Mexico,santa maria sitepec,1642,1642,1642,2012,gerardo hernandez valderrabano,Arabica,Typica,Washed / Wet,40,1.0,7.33,7.33,7.25,7.42,7.25,7.25,10.0,10.0,0.11,81.08,Green
Mexico,talpa de allende,1200,1200,1200,2012,balbino ramirez flores,Arabica,Typica,Washed / Wet,15,1.0,7.42,7.33,7.25,7.42,7.17,7.25,10.0,10.0,0.1,81.08,Green
United States,nan,0,0,0,2012,kona pacific farmers cooperative,Arabica,Hawaiian Kona,Washed / Wet,2,45.3592,7.42,7.42,7.25,7.58,6.92,7.17,10.0,10.0,0.06,81.08,Blue-Green
Thailand,thailand,800,800,800,2012,doi tung development project,Arabica,nan,Washed / Wet,2,1.0,7.33,7.42,7.25,7.42,7.25,7.17,10.0,10.0,0.0,81.0,Green
Mexico,"motozintla, chiapas",950,950,950,2012,alejandro garcia palacios,Arabica,Other,Washed / Wet,10,1.0,7.08,7.33,7.33,7.33,7.42,7.25,10.0,10.0,0.12,81.0,Green
Mexico,adolfo lopez mateos,1100,1100,1100,2012,organizaciones de productores de cafe colimense,Arabica,Typica,Washed / Wet,200,1.0,7.58,7.67,7.5,7.67,7.58,7.5,8.0,10.0,0.0,81.0,Green
Mexico,ixhuatlan del cafe,1186,1186,1186,2012,eduardo luis augusto velazquez solis,Arabica,Typica,Washed / Wet,60,1.0,7.58,7.33,7.08,7.5,7.17,7.25,10.0,10.0,0.13,80.92,Green
Mexico,motozintla,1210,1210,1210,2012,luis roberto fermoso beltran,Arabica,Catuai,Semi-washed / Semi-pulped,15,1.0,7.17,7.08,7.25,7.42,7.25,7.33,10.0,10.0,0.13,80.83,Green
Mexico,veracruz,100,100,100,2012,christina dusing,Arabica,Bourbon,Washed / Wet,100,1.0,7.5,7.17,7.33,7.25,7.17,7.17,10.0,10.0,0.13,80.83,Green
United States,kona,0,0,0,2012,kona pacific farmers cooperative,Arabica,Hawaiian Kona,Washed / Wet,7,45.3592,7.42,7.33,7.0,7.25,7.33,7.5,10.0,10.0,0.1,80.83,Blue-Green
Mexico,oaxaca,1200,1200,1200,2012,diego manuel woolrich ramirez,Arabica,Typica,Washed / Wet,30,1.0,7.58,7.33,7.42,7.25,7.5,7.5,9.33,10.0,0.11,80.75,Green
Haiti,haiti,1000,1000,1000,2012,myriam kaplan-pasternak,Arabica,Typica,Washed / Wet,1,2.0,7.42,7.0,7.42,7.25,7.08,7.33,10.0,10.0,0.12,80.75,Green
Guatemala,oriente,0,0,0,2012,juan luis alvarado romero,Arabica,Bourbon,Washed / Wet,250,1.0,7.0,7.33,7.5,7.33,7.0,7.33,10.0,10.0,0.11,80.67,Green
Guatemala,oriente,0,0,0,2012,juan luis alvarado romero,Arabica,Bourbon,Washed / Wet,250,1.0,7.0,7.5,7.33,7.17,7.17,7.17,10.0,10.0,0.11,80.67,Green
Mexico,zaragoza itundujia,1450,1450,1450,2012,israel eduardo paz garcia,Arabica,Typica,Washed / Wet,18,1.0,7.25,7.25,7.08,7.33,7.25,7.17,10.0,10.0,0.15,80.5,None
Mexico,pochutla,1050,1050,1050,2012,alfredo bojalil,Arabica,Typica,Washed / Wet,250,1.0,6.92,7.17,7.08,7.5,7.33,7.17,10.0,10.0,0.1,80.42,Green
Mexico,la concordia,1550,1550,1550,2012,armando luis pohlenz martinez,Arabica,Caturra,Washed / Wet,250,1.0,7.42,7.08,7.08,7.33,7.25,7.17,10.0,10.0,0.12,80.42,Green
United States,kona,0,0,0,2012,kona pacific farmers cooperative,Arabica,Hawaiian Kona,Washed / Wet,10,45.3592,7.17,7.5,6.92,7.33,7.67,7.33,9.33,10.0,0.12,80.33,Green
