Country,1990,1990_lower, 1990_upper, 1990_Footnote, 1991,1991_lower, 1991_upper, 1991_Footnote, 1992,1992_lower, 1992_upper, 1992_Footnote, 1993,1993_lower, 1993_upper, 1993_Footnote, 1994,1994_lower, 1994_upper, 1994_Footnote, 1995,1995_lower, 1995_upper, 1995_Footnote, 1996,1996_lower, 1996_upper, 1996_Footnote, 1997,1997_lower, 1997_upper, 1997_Footnote, 1998,1998_lower, 1998_upper, 1998_Footnote, 1999,1999_lower, 1999_upper, 1999_Footnote, 2000,2000_lower, 2000_upper, 2000_Footnote, 2001,2001_lower, 2001_upper, 2001_Footnote, 2002,2002_lower, 2002_upper, 2002_Footnote, 2003,2003_lower, 2003_upper, 2003_Footnote, 2004,2004_lower, 2004_upper, 2004_Footnote, 2005,2005_lower, 2005_upper, 2005_Footnote, 2006,2006_lower, 2006_upper, 2006_Footnote, 2007,2007_lower, 2007_upper, 2007_Footnote, 2008,2008_lower, 2008_upper, 2008_Footnote, 2009,2009_lower, 2009_upper, 2009_Footnote, 2010,2010_lower, 2010_upper, 2010_Footnote, 2011,2011_lower, 2011_upper, 2011_Footnote, 2012,2012_lower, 2012_upper, 2012_Footnote, 2013,2013_lower, 2013_upper, 2013_Footnote, 2014,2014_lower, 2014_upper, 2014_Footnote, 2015,2015_lower, 2015_upper, 2015_Footnote, 2016,2016_lower, 2016_upper, 2016_Footnote, 2017,2017_lower, 2017_upper, 2017_Footnote, 2018,2018_lower, 2018_upper, 2018_Footnote, 2019,2019_lower, 2019_upper, 2019_Footnote, 2020,2020_lower, 2020_upper, 2020_Footnote
Luxembourg,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
Madagascar,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <500,,<200 ,<100 , <500,,<200 ,<100 , <500,,<500 ,<200 , <1000,,<500 ,<500 , <1000,,<1000 ,<500 , 1000,,<1000 ,<500 , 1300,,1000 ,<1000 , 1600,,1300 ,<1000 , 1900,,1600 ,1000 , 2300,,2000 ,1300 , 2700,,2400 ,1600 , 3200,,2900 ,2000 , 3900,,3500 ,2400 , 4600,,4200 ,2900 , 5500,,5000 ,3500 , 6400,,5900 ,4300 , 7500,,6900 ,5200 , 8700,,8000 ,6200 , 9900,,9300 ,7300 , 12 000,,11 000 ,8400 , 13 000,,12 000 ,9800 , 15 000,,14 000 ,11 000 , 17 000,,15 000 ,12 000 , 19 000,,17 000 ,14 000 , 22 000,,19 000 ,15 000 , 24 000,
Malawi,230 000 ,190 000 , 270 000,,270 000 ,240 000 , 310 000,,310 000 ,280 000 , 350 000,,350 000 ,320 000 , 390 000,,390 000 ,360 000 , 430 000,,430 000 ,390 000 , 470 000,,460 000 ,420 000 , 500 000,,480 000 ,440 000 , 520 000,,490 000 ,450 000 , 530 000,,500 000 ,460 000 , 540 000,,500 000 ,470 000 , 540 000,,500 000 ,460 000 , 540 000,,490 000 ,460 000 , 540 000,,490 000 ,450 000 , 530 000,,480 000 ,450 000 , 520 000,,480 000 ,450 000 , 520 000,,480 000 ,450 000 , 510 000,,480 000 ,450 000 , 510 000,,480 000 ,450 000 , 520 000,,480 000 ,460 000 , 530 000,,490 000 ,460 000 , 540 000,,500 000 ,470 000 , 540 000,,510 000 ,480 000 , 560 000,,530 000 ,490 000 , 570 000,,540 000 ,510 000 , 580 000,,550 000 ,520 000 , 600 000,,560 000 ,530 000 , 610 000,,580 000 ,540 000 , 620 000,,580 000 ,550 000 , 640 000,,590 000 ,550 000 , 640 000,,600 000 ,560 000 , 650 000,
Malaysia,<500 ,<200 , <500,,<500 ,<500 , <1000,,<1000 ,<1000 , <1000,,1200 ,<1000 , 1400,,1800 ,1400 , 2100,,2400 ,1900 , 2700,,3000 ,2400 , 3400,,3600 ,3000 , 4200,,4200 ,3500 , 4900,,4900 ,4100 , 5600,,5500 ,4600 , 6300,,6000 ,5100 , 6900,,6600 ,5600 , 7500,,7100 ,6100 , 8100,,7700 ,6600 , 8800,,8300 ,7200 , 9400,,9000 ,7800 , 10 000,,9600 ,8400 , 11 000,,10 000 ,9000 , 11 000,,11 000 ,9700 , 12 000,,12 000 ,10 000 , 13 000,,12 000 ,11 000 , 14 000,,13 000 ,12 000 , 14 000,,13 000 ,12 000 , 15 000,,14 000 ,13 000 , 15 000,,15 000 ,13 000 , 16 000,,15 000 ,14 000 , 16 000,,16 000 ,14 000 , 17 000,,16 000 ,15 000 , 18 000,,17 000 ,15 000 , 18 000,,17 000 ,16 000 , 19 000,
Maldives,... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication."
Mali,24 000 ,9600 , 54 000,,30 000 ,13 000 , 59 000,,36 000 ,17 000 , 63 000,,41 000 ,22 000 , 64 000,,46 000 ,27 000 , 67 000,,50 000 ,33 000 , 69 000,,53 000 ,37 000 , 71 000,,56 000 ,42 000 , 72 000,,57 000 ,45 000 , 71 000,,58 000 ,48 000 , 71 000,,59 000 ,49 000 , 70 000,,59 000 ,50 000 , 70 000,,58 000 ,50 000 , 70 000,,58 000 ,50 000 , 69 000,,57 000 ,49 000 , 68 000,,57 000 ,49 000 , 67 000,,56 000 ,49 000 , 66 000,,56 000 ,48 000 , 65 000,,56 000 ,48 000 , 65 000,,57 000 ,48 000 , 66 000,,57 000 ,48 000 , 66 000,,57 000 ,48 000 , 66 000,,58 000 ,49 000 , 68 000,,58 000 ,49 000 , 68 000,,58 000 ,49 000 , 69 000,,58 000 ,49 000 , 70 000,,58 000 ,49 000 , 71 000,,58 000 ,49 000 , 71 000,,59 000 ,49 000 , 71 000,,59 000 ,49 000 , 71 000,,59 000 ,49 000 , 72 000,
Malta,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
Mauritania,<500 ,<500 , <1000,,<1000 ,<500 , 1000,,<1000 ,<1000 , 1200,,1000 ,<1000 , 1600,,1300 ,<1000 , 1900,,1600 ,1200 , 2200,,1900 ,1400 , 2500,,2200 ,1700 , 2800,,2500 ,2000 , 3000,,2700 ,2200 , 3300,,2900 ,2400 , 3500,,3100 ,2600 , 3700,,3300 ,2800 , 3800,,3400 ,2900 , 3900,,3500 ,3000 , 3900,,3500 ,3000 , 4000,,3500 ,3100 , 4000,,3600 ,3200 , 4100,,3600 ,3200 , 4100,,3600 ,3200 , 4100,,3700 ,3200 , 4100,,3700 ,3200 , 4200,,3700 ,3200 , 4200,,3700 ,3200 , 4200,,3700 ,3100 , 4200,,3700 ,3100 , 4300,,3600 ,3100 , 4300,,3600 ,3000 , 4400,,3700 ,3000 , 4400,,3700 ,3100 , 4500,,3700 ,3100 , 4600,
Mauritius,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <200,,<100 ,<100 , <500,,<200 ,<100 , <500,,<500 ,<100 , <1000,,<500 ,<200 , <1000,,<1000 ,<500 , 1300,,<1000 ,<500 , 1600,,1300 ,<1000 , 1900,,1600 ,<1000 , 2200,,1900 ,1100 , 2400,,2200 ,1500 , 2700,,2500 ,1800 , 2900,,2800 ,2100 , 3100,,3000 ,2400 , 3400,,3200 ,2700 , 3600,,3400 ,2900 , 3800,,3600 ,3100 , 4000,,3800 ,3200 , 4200,,3900 ,3300 , 4300,,3900 ,3400 , 4300,,4000 ,3400 , 4400,,4000 ,3400 , 4500,,4100 ,3400 , 4500,,4100 ,3500 , 4600,,4100 ,3500 , 4700,,4200 ,3500 , 4800,,4200 ,3500 , 4800,,4200 ,3500 , 4900,
Mexico,9800 ,8100 , 11 000,,11 000 ,8900 , 12 000,,12 000 ,10 000 , 14 000,,14 000 ,12 000 , 16 000,,16 000 ,13 000 , 18 000,,17 000 ,14 000 , 20 000,,19 000 ,16 000 , 22 000,,21 000 ,17 000 , 24 000,,23 000 ,19 000 , 26 000,,24 000 ,20 000 , 28 000,,26 000 ,22 000 , 30 000,,28 000 ,23 000 , 31 000,,29 000 ,25 000 , 33 000,,31 000 ,26 000 , 35 000,,33 000 ,27 000 , 37 000,,34 000 ,29 000 , 38 000,,36 000 ,30 000 , 40 000,,37 000 ,31 000 , 42 000,,38 000 ,32 000 , 43 000,,40 000 ,34 000 , 45 000,,41 000 ,35 000 , 46 000,,43 000 ,37 000 , 48 000,,45 000 ,39 000 , 51 000,,48 000 ,41 000 , 54 000,,51 000 ,43 000 , 57 000,,53 000 ,46 000 , 59 000,,55 000 ,48 000 , 62 000,,58 000 ,50 000 , 65 000,,60 000 ,52 000 , 67 000,,63 000 ,54 000 , 70 000,,60 000 ,51 000 , 67 000,
Mongolia,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <200,,<100 ,<100 , <200,,<200 ,<100 , <200,,<200 ,<200 , <200,,<200 ,<200 , <200,,<200 ,<200 , <200,,<200 ,<200 , <200,
Montenegro,<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication."
Morocco,1300 ,<1000 , 2300,,1600 ,1000 , 2500,,1900 ,1200 , 2800,,2200 ,1500 , 3100,,2500 ,1700 , 3400,,2800 ,2000 , 3600,,3100 ,2300 , 3900,,3500 ,2700 , 4300,,3800 ,3000 , 4600,,4200 ,3400 , 5000,,4600 ,3700 , 5400,,4900 ,4100 , 5800,,5300 ,4500 , 6200,,5700 ,4900 , 6600,,6100 ,5300 , 7000,,6500 ,5700 , 7500,,6900 ,6100 , 7900,,7300 ,6400 , 8200,,7600 ,6700 , 8500,,7900 ,7000 , 8800,,8100 ,7200 , 9100,,8300 ,7400 , 9200,,8500 ,7600 , 9400,,8600 ,7800 , 9500,,8800 ,7900 , 9700,,8900 ,8000 , 9800,,9000 ,8200 , 10 000,,9100 ,8300 , 10 000,,9200 ,8300 , 10 000,,9200 ,8400 , 10 000,,9300 ,8400 , 10 000,
Mozambique,42 000 ,34 000 , 52 000,,59 000 ,48 000 , 73 000,,82 000 ,66 000 , 100 000,,110 000 ,90 000 , 140 000,,150 000 ,120 000 , 180 000,,180 000 ,150 000 , 230 000,,230 000 ,190 000 , 280 000,,280 000 ,230 000 , 340 000,,330 000 ,270 000 , 410 000,,380 000 ,310 000 , 470 000,,440 000 ,360 000 , 540 000,,490 000 ,400 000 , 610 000,,540 000 ,440 000 , 660 000,,580 000 ,470 000 , 720 000,,620 000 ,510 000 , 760 000,,650 000 ,530 000 , 800 000,,690 000 ,560 000 , 840 000,,720 000 ,580 000 , 880 000,,750 000 ,610 000 , 920 000,,790 000 ,640 000 , 970 000,,830 000 ,670 000 , 1 000 000,,860 000 ,700 000 , 1 100 000,,900 000 ,730 000 , 1 100 000,,940 000 ,760 000 , 1 200 000,,980 000 ,800 000 , 1 200 000,,1 000 000 ,830 000 , 1 300 000,,1 100 000 ,870 000 , 1 300 000,,1 100 000 ,900 000 , 1 400 000,,1 100 000 ,930 000 , 1 400 000,,1 200 000 ,960 000 , 1 500 000,,1 200 000 ,990 000 , 1 500 000,
Myanmar,... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication."
Namibia,8100 ,6500 , 10 000,,12 000 ,10 000 , 14 000,,17 000 ,15 000 , 20 000,,24 000 ,21 000 , 28 000,,33 000 ,30 000 , 37 000,,42 000 ,39 000 , 48 000,,52 000 ,48 000 , 58 000,,61 000 ,56 000 , 67 000,,69 000 ,63 000 , 76 000,,76 000 ,70 000 , 82 000,,81 000 ,75 000 , 88 000,,85 000 ,79 000 , 92 000,,87 000 ,81 000 , 95 000,,89 000 ,83 000 , 97 000,,90 000 ,85 000 , 98 000,,92 000 ,86 000 , 99 000,,94 000 ,87 000 , 100 000,,96 000 ,89 000 , 100 000,,98 000 ,92 000 , 110 000,,100 000 ,94 000 , 110 000,,100 000 ,97 000 , 110 000,,110 000 ,99 000 , 120 000,,110 000 ,100 000 , 120 000,,110 000 ,100 000 , 120 000,,110 000 ,110 000 , 130 000,,120 000 ,110 000 , 130 000,,120 000 ,110 000 , 130 000,,120 000 ,110 000 , 140 000,,120 000 ,120 000 , 140 000,,130 000 ,120 000 , 140 000,,130 000 ,120 000 , 140 000,
Nepal,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<200 ,<100 , <200,,<500 ,<500 , <500,,<500 ,<500 , <1000,,<1000 ,<1000 , 1100,,1600 ,1400 , 1800,,2500 ,2100 , 2800,,3500 ,3000 , 3900,,4500 ,4000 , 5100,,5600 ,5000 , 6300,,6500 ,5800 , 7300,,7400 ,6600 , 8200,,8100 ,7200 , 9000,,8800 ,7900 , 9700,,9400 ,8500 , 10 000,,10 000 ,9100 , 11 000,,11 000 ,9600 , 12 000,,11 000 ,10 000 , 12 000,,11 000 ,10 000 , 12 000,,12 000 ,11 000 , 13 000,,12 000 ,11 000 , 13 000,,13 000 ,11 000 , 14 000,,13 000 ,12 000 , 14 000,,13 000 ,12 000 , 14 000,,13 000 ,12 000 , 14 000,,13 000 ,12 000 , 14 000,,13 000 ,12 000 , 14 000,
Netherlands,<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<1000 ,<500 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<500 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , 1100,"Children estimates were not available at the time of publication.",1100 ,<1000 , 1200,"Children estimates were not available at the time of publication.",1200 ,<1000 , 1400,"Children estimates were not available at the time of publication.",1400 ,1100 , 1500,"Children estimates were not available at the time of publication.",1500 ,1300 , 1700,"Children estimates were not available at the time of publication.",1700 ,1400 , 1900,"Children estimates were not available at the time of publication.",1800 ,1500 , 2100,"Children estimates were not available at the time of publication.",2000 ,1700 , 2200,"Children estimates were not available at the time of publication.",2100 ,1800 , 2400,"Children estimates were not available at the time of publication.",2300 ,2000 , 2600,"Children estimates were not available at the time of publication.",2400 ,2100 , 2700,"Children estimates were not available at the time of publication.",2600 ,2300 , 2900,"Children estimates were not available at the time of publication.",2800 ,2500 , 3100,"Children estimates were not available at the time of publication.",2900 ,2600 , 3300,"Children estimates were not available at the time of publication.",3100 ,2800 , 3500,"Children estimates were not available at the time of publication.",3300 ,2900 , 3700,"Children estimates were not available at the time of publication.",3500 ,3100 , 3800,"Children estimates were not available at the time of publication.",3600 ,3200 , 4000,"Children estimates were not available at the time of publication.",3800 ,3400 , 4200,"Children estimates were not available at the time of publication.",3900 ,3500 , 4300,"Children estimates were not available at the time of publication.",4000 ,3600 , 4400,"Children estimates were not available at the time of publication.",4100 ,3700 , 4500,"Children estimates were not available at the time of publication.",4200 ,3700 , 4600,"Children estimates were not available at the time of publication.",4200 ,3800 , 4700,"Children estimates were not available at the time of publication.",4300 ,3800 , 4800,"Children estimates were not available at the time of publication.",4300 ,3800 , 4800,"Children estimates were not available at the time of publication.",4300 ,3800 , 4900,"Children estimates were not available at the time of publication."
New Zealand,<200 ,<200 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <1000,"Children estimates were not available at the time of publication.",<500 ,<500 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<500 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<500 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<500 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication."
Nicaragua,<200 ,<200 , 1700,,<500 ,<200 , 1900,,<500 ,<200 , 2000,,<500 ,<200 , 2000,,<500 ,<200 , 2000,,<500 ,<500 , 2000,,<1000 ,<500 , 2100,,<1000 ,<500 , 2000,,<1000 ,<500 , 1900,,<1000 ,<500 , 1900,,1000 ,<1000 , 1900,,1100 ,<1000 , 1900,,1300 ,<1000 , 1900,,1400 ,1000 , 2100,,1500 ,1100 , 2200,,1600 ,1200 , 2300,,1700 ,1300 , 2400,,1800 ,1300 , 2500,,1900 ,1400 , 2600,,2000 ,1500 , 2700,,2200 ,1600 , 2800,,2300 ,1700 , 3000,,2500 ,1900 , 3200,,2600 ,2000 , 3400,,2800 ,2100 , 3500,,2900 ,2300 , 3800,,3100 ,2400 , 4000,,3200 ,2500 , 4200,,3400 ,2600 , 4400,,3500 ,2700 , 4600,,3700 ,2800 , 4700,
Niger,2600 ,1900 , 3500,,3500 ,2700 , 4600,,4600 ,3600 , 6000,,5900 ,4600 , 7600,,7300 ,5800 , 9200,,8800 ,7000 , 11 000,,10 000 ,8400 , 13 000,,12 000 ,9800 , 14 000,,13 000 ,11 000 , 16 000,,15 000 ,12 000 , 17 000,,16 000 ,13 000 , 19 000,,16 000 ,14 000 , 19 000,,17 000 ,14 000 , 20 000,,17 000 ,15 000 , 20 000,,17 000 ,15 000 , 20 000,,17 000 ,15 000 , 20 000,,17 000 ,15 000 , 19 000,,16 000 ,14 000 , 19 000,,16 000 ,14 000 , 18 000,,16 000 ,14 000 , 18 000,,16 000 ,14 000 , 18 000,,16 000 ,14 000 , 18 000,,16 000 ,14 000 , 18 000,,16 000 ,14 000 , 18 000,,16 000 ,14 000 , 18 000,,16 000 ,15 000 , 18 000,,16 000 ,15 000 , 18 000,,16 000 ,15 000 , 18 000,,16 000 ,15 000 , 18 000,,16 000 ,15 000 , 18 000,,17 000 ,15 000 , 19 000,
Nigeria,140 000 ,100 000 , 180 000,,170 000 ,130 000 , 230 000,,210 000 ,160 000 , 280 000,,250 000 ,190 000 , 340 000,,300 000 ,220 000 , 400 000,,340 000 ,260 000 , 460 000,,390 000 ,290 000 , 510 000,,430 000 ,320 000 , 570 000,,460 000 ,350 000 , 620 000,,500 000 ,370 000 , 660 000,,530 000 ,400 000 , 700 000,,550 000 ,410 000 , 730 000,,570 000 ,430 000 , 760 000,,590 000 ,440 000 , 780 000,,600 000 ,450 000 , 800 000,,610 000 ,460 000 , 820 000,,630 000 ,470 000 , 840 000,,650 000 ,480 000 , 860 000,,660 000 ,500 000 , 880 000,,690 000 ,520 000 , 910 000,,710 000 ,530 000 , 940 000,,730 000 ,550 000 , 970 000,,760 000 ,570 000 , 1 000 000,,780 000 ,590 000 , 1 000 000,,810 000 ,610 000 , 1 100 000,,840 000 ,630 000 , 1 100 000,,870 000 ,650 000 , 1 200 000,,890 000 ,670 000 , 1 200 000,,920 000 ,690 000 , 1 200 000,,940 000 ,710 000 , 1 200 000,,960 000 ,720 000 , 1 300 000,
