"Country","Year","Data.Health.Birth Rate","Data.Health.Death Rate","Data.Health.Fertility Rate","Data.Health.Life Expectancy at Birth, Female","Data.Health.Life Expectancy at Birth, Male","Data.Health.Life Expectancy at Birth, Total","Data.Health.Population Growth","Data.Health.Total Population","Data.Infrastructure.Mobile Cellular Subscriptions","Data.Infrastructure.Mobile Cellular Subscriptions per 100 People","Data.Infrastructure.Telephone Lines","Data.Infrastructure.Telephone Lines per 100 People","Data.Rural Development.Agricultural Land","Data.Rural Development.Agricultural Land Percent","Data.Rural Development.Arable Land","Data.Rural Development.Arable Land Percent","Data.Rural Development.Land Area","Data.Rural Development.Rural Population","Data.Rural Development.Rural Population Growth","Data.Rural Development.Surface Area","Data.Urban Development.Population Density","Data.Urban Development.Urban Population Percent","Data.Urban Development.Urban Population Percent Growth"
"Cambodia","1991","42.273","12.374","5.623","57.441","52.193","54.753","3.23909110394945","9057339.0","0.0","0.0","3115.0","0.0343919996811426","44550.0","25.237933378654","0.407956464917566","20.9324722411058","176520.0","7649285","2.84320260375716","181040.0","51.3105540448674","15.546","5.41758483197687"
"Cambodia","1992","40.521","12.075","5.438","57.979","52.679","55.2643658536585","3.48108791887107","9378185.0","0.0","0.0","3885.0","0.0414259262319948","45100.0","25.5495128030818","0.394532630780903","20.9607976433265","176520.0","7888273","3.07650468167865","181040.0","53.1281724450487","15.887","5.65084485374007"
"Cambodia","1993","38.709","11.661","5.24","58.594","53.245","55.8542682926829","3.59819674758108","9721775.0","0.0","0.0","4068.0","0.0418442105479709","45150.0","25.5778382053025","0.380588935662469","20.9607976433265","176520.0","8143542","3.18479942708386","181040.0","55.0746374348516","16.234","5.75888089729912"
"Cambodia","1994","36.876","11.26","5.033","59.22","53.82","56.4541463414634","3.59274748223269","10077404.0","4810.0","0.0477305464780414","4215.0","0.041826248109136","45310.0","25.6684794924088","0.368745760316844","21.0514389304328","176520.0","8405865","3.17044559910436","181040.0","57.0893043281215","16.587","5.74388921585063"
"Cambodia","1995","35.082","10.867","4.825","59.871","54.424","57.0810731707317","3.44162740011825","10430268.0","10239.0","0.0981662216157821","6943.0","0.0665658830626404","45700.0","25.8894176297303","0.354736810214273","20.9607976433265","176520.0","8662755","3.01031248154032","181040.0","59.0883072739633","16.946","5.58287148407127"
"Cambodia","1996","33.391","10.476","4.62","60.559","55.078","57.7516585365854","3.19780584931689","10769198.0","14100.0","0.130928969826722","8528.0","0.0791888123888148","45700.0","25.8894176297303","0.343572474013385","20.9607976433265","176520.0","8904942","2.75736022133876","181040.0","61.0083729888964","17.311","5.32885721062895"
"Cambodia","1997","31.852","10.084","4.423","61.292","55.796","58.4769756097561","2.94088722385161","11090611.0","23098.0","0.208266253320038","15475.0","0.139532438744809","45800.0","25.9460684341718","0.333615523977894","20.9607976433265","176520.0","9129458","2.48999245874881","181040.0","62.8292034896896","17.683","5.06705196992921"
"Cambodia","1998","30.484","9.691","4.236","62.066","56.578","59.2550731707317","2.71598366006735","11395958.0","33556.0","0.294455279670213","20044.0","0.175886924118183","45800.0","25.9460684341718","0.32467652127184","20.9607976433265","176520.0","9337848","2.25694907276984","181040.0","64.5590188080671","18.06","4.82555203465285"
"Cambodia","1999","29.299","9.3","4.059","62.878","57.42","60.0824390243903","2.50756489566605","11685332.0","61345.0","0.52497438669265","24261.0","0.207619261480975","46300.0","26.2293224563789","0.316636275289397","20.9607976433265","176520.0","9540489","2.14689231674249","181040.0","66.1983457965103","18.355","4.12782702931446"
"Cambodia","2000","28.315","8.914","3.896","63.729","58.32","60.9585365853659","2.32724145010756","11960467.0","89117.0","0.745096324416095","27704.0","0.23162975158077","46400.0","26.2859732608203","0.309352469263951","20.9607976433265","176520.0","9751369","2.18629434013775","181040.0","67.7570077045094","18.47","2.95179311915099"
"Cambodia","2001","27.545","8.533","3.75","64.627","59.278","61.8872682926829","2.1702074282668","12222871.0","130547.0","1.06805512387392","30880.0","0.252641134803763","47700.0","27.0224337185588","0.302711204266166","20.9607976433265","176520.0","9951128","2.02782261695698","181040.0","69.2435474733741","18.586","2.79630908440786"
"Cambodia","2002","26.99","8.161","3.619","65.583","60.296","62.8750243902439","2.02242470330676","12472586.0","223458.0","1.79159317883236","33494.0","0.268540942511842","48900.0","27.7022433718559","0.296650590342692","20.9607976433265","176520.0","10139838","1.87861101249149","181040.0","70.6582030364831","18.703","2.6499593510828"
"Cambodia","2003","26.612","7.805","3.504","66.591","61.355","63.9091463414634","1.88037256091534","12709336.0","380000.0","2.98992803400587","35419.0","0.278684897464352","50000.0","28.3254022207115","0.29112457173215","20.9607976433265","176520.0","10317439","1.73635486381163","181040.0","71.9994108316338","18.82","2.5039803186169"
"Cambodia","2004","26.372","7.469","3.401","67.632","62.43","64.9675609756098","1.75511905668785","12934369.0","498388.0","3.8532069094364","31379.0","0.242601707126184","51000.0","28.8919102651258","0.286059567343409","20.9607976433265","176520.0","10484988","1.61089495189273","181040.0","73.2742408792205","18.937","2.37485646126502"
"Cambodia","2005","26.238","7.16","3.31","68.683","63.493","66.0247073170732","1.64870334437701","13149386.0","861500.0","6.55163670759988","32180.0","0.24472625565939","52300.0","29.6283707228643","0.281381959583512","20.9607976433265","176520.0","10643770","1.50302246029929","181040.0","74.4923294810786","19.055","2.26992729167497"
"Cambodia","2006","26.183","6.886","3.23","69.705","64.508","67.0431219512195","1.56224020908012","13356424.0","1062000.0","7.95123005978247","32971.0","0.246854996517032","53560.0","30.3421708588262","0.277020256320105","20.9607976433265","176520.0","10795463","1.41512088098786","181040.0","75.665216406073","19.174","2.18479661850393"
"Cambodia","2007","26.182","6.653","3.162","70.657","65.436","67.9828292682927","1.47619991032607","13555054.0","1721650.0","12.7011666644781","25648.0","0.189213558278706","54550.0","30.9030138227963","0.28033824136739","21.5273056877408","176520.0","10939877","1.32886005122383","181040.0","76.790471334693","19.293","2.09492029756992"
"Cambodia","2008","26.215","6.463","3.102","71.511","66.259","68.8209512195122","1.4082101582774","13747288.0","2583318.0","18.7914736346543","37529.0","0.272992025772647","54550.0","30.9030138227963","0.276418156075584","21.5273056877408","176520.0","11078527","1.25941764570616","181040.0","77.8794924087922","19.413","2.02825381154248"
"Cambodia","2009","26.253","6.314","3.051","72.251","66.966","69.5440487804878","1.39579956006409","13940518.0","4237000.0","30.3934186663652","43100.0","0.309170720915822","55550.0","31.4695218672105","0.279760049088563","22.093813732155","176520.0","11217517","1.2467844112776","181040.0","78.9741559030138","19.533","2.01202611674049"
"Cambodia","2010","26.266","6.202","3.007","72.87","67.556","70.1481951219512","1.45068496782543","14144225.0","6268000.0","44.3149059068277","54200.0","0.383195261670399","55550.0","31.4695218672105","0.275730907844014","22.093813732155","176520.0","11362622","1.28526221636187","181040.0","80.1281724450487","19.666","2.12927992933275"
"Cambodia","2011","26.225","6.122","2.966","73.379","68.038","70.6433658536585","1.54834755040722","14364931.0","8150764.0","56.7407111109688","358850.0","2.49809762399833","56550.0","32.0360299116247","0.278455914615949","22.6603217765692","176520.0","11519238","1.36893107270172","181040.0","81.3784896895536","19.81","2.27792429265904"
"Cambodia","2012","26.109","6.066","2.929","73.798","68.435","71.0510975609756","1.66330659030377","14605862.0","13757000.0","94.188210185746","530000.0","3.62868004640876","56550.0","32.0360299116247","0.273862645011982","22.6603217765692","176520.0","11689510","1.46733511911255","181040.0","82.7433831860412","19.967","2.45268970135599"
"Cambodia","2013","25.917","6.024","2.894","74.167","68.782","71.4088292682927","1.75626868562351","14864646.0","19105115.0","128.527211478834","584475.0","3.93198062032557","57550.0","32.602537956039","0.275822242924588","23.2268298209835","176520.0","11871352","1.54362442873137","181040.0","84.2094153636982","20.137","2.60409330808144"
"Ethiopia","1980","48.849","21.184","7.271","45.411","42.421","43.8795365853659","1.50368417137344","34570544.0","0.0","0.0","61165.0","0.17692808073833","592770.0","53.8392370572207","0.37907994736791","11.9028156221617","1101000.0","31039509","1.28784905233525","1221900.0","31.3992225249773","10.214","3.42129770710494"
"Ethiopia","1981","48.981","21.316","7.316","45.267","42.299","43.7468048780488","1.92141180873143","35241209.0","0.0","0.0","64065.0","0.181790017476415","591150.0","53.6920980926431","0.368886322827347","11.8074477747502","1101000.0","31572599","1.70287472825269","1221900.0","32.0083642143506","10.41","3.82218146265692"
"Ethiopia","1982","49.1","21.374","7.36","45.183","42.236","43.6735609756098","2.3922285490411","36094424.0","0.0","0.0","68792.0","0.190588995131215","588600.0","53.4604904632153","0.354625412501388","11.6257947320618","1101000.0","32264806","2.16874144889936","1221900.0","32.7833097184378","10.61","4.29522155850383"
"Ethiopia","1983","49.174","21.325","7.397","45.205","42.277","43.7052926829268","2.77489707454004","37110033.0","0.0","0.0","74562.0","0.200921405809583","586050.0","53.2288828337875","0.339530821759172","11.4441416893733","1101000.0","33097325","2.54754247448232","1221900.0","33.7057520435967","10.813","4.67012658039166"
"Ethiopia","1984","49.181","21.151","7.424","45.36","42.448","43.8684878048781","3.05000877768513","38259330.0","0.0","0.0","83798.0","0.219026313320176","583480.0","52.9954586739328","0.324103950591921","11.2624886466848","1101000.0","34043152","2.81764329558299","1221900.0","34.7496185286104","11.02","4.94627053428476"
"Ethiopia","1985","49.111","20.852","7.437","45.655","42.753","44.1686097560976","3.17514345715083","39493610.0","0.0","0.0","89844.0","0.227489966098313","578900.0","52.5794732061762","0.303846622276363","10.8991825613079","1101000.0","35057688","2.93660368597335","1221900.0","35.870672116258","11.232","5.08064554633852"
"Ethiopia","1986","48.96","20.449","7.435","46.066","43.172","44.5837073170732","3.19839452533625","40777189.0","0.0","0.0","95573.0","0.234378588479946","576900.0","52.3978201634877","0.290603650977511","10.7629427792916","1101000.0","36106978","2.949120983554","1221900.0","37.036502270663","11.453","5.1468766747923"
"Ethiopia","1987","48.735","19.979","7.418","46.553","43.667","45.0748048780488","3.19479251285217","42100969.0","0.0","0.0","103186.0","0.245091745988079","573850.0","52.1207992733878","0.275528100077697","10.535876475931","1101000.0","37183997","2.93923374911951","1221900.0","38.2388455949137","11.679","5.14886412114264"
"Ethiopia","1988","48.455","19.494","7.387","47.058","44.182","45.5849268292683","3.21705288068843","43477401.0","0.0","0.0","106131.0","0.244106127686887","570300.0","51.7983651226158","0.259905140143957","10.2633969118983","1101000.0","38299677","2.95629821810928","1221900.0","39.4890108991826","11.909","5.16726835909448"
"Ethiopia","1989","48.144","19.03","7.347","47.537","44.679","46.0731463414634","3.2566618565472","44916621.0","0.0","0.0","105985.0","0.235959423572846","567750.0","51.566757493188","0.247124555518101","10.0817438692098","1101000.0","39462396","2.9906755736597","1221900.0","40.796204359673","12.143","5.20249602225325"
"Ethiopia","1990","47.814","18.605","7.298","47.976","45.145","46.5259756097561","3.32525798114901","46435325.0","0.0","0.0","115843.0","0.249471711461048","565200.0","51.3351498637602","0.234735085842513","9.90009082652134","1101000.0","40686632","3.05513679406256","1221900.0","42.1755903723887","12.38","5.2581986926003"
"Ethiopia","1991","47.489","18.221","7.246","48.375","45.583","46.9449512195122","3.4030859376362","48042755.0","0.0","0.0","125398.0","0.261013341137493","563120.0","51.1462306993642","0.223759024643778","9.763851044505","1101000.0","41979279","3.12765529919373","1221900.0","43.6355631244323","12.621","5.33107083729893"
"Ethiopia","1992","47.192","17.867","7.193","48.748","46.011","47.3461219512195","3.47961576604306","49743883.0","0.0","0.0","133091.0","0.267552494846452","561580.0","51.0063578564941","0.214096675967174","9.67302452316076","1101000.0","43343338","3.19768726627412","1221900.0","45.1806385104451","12.867","5.40999099931649"
"Ethiopia","1993","46.927","17.516","7.143","49.129","46.461","47.7624634146341","3.51923959235634","51525658.0","0.0","0.0","127041.0","0.246558714495213","561050.0","50.9582198001816","0.206693139173497","9.67302452316076","1101000.0","44767553","3.23306015600688","1221900.0","46.7989627611262","13.116","5.43593823225256"
"Ethiopia","1994","46.686","17.146","7.094","49.543","46.956","48.2179512195122","3.49415298505397","53357867.0","0.0","0.0","132478.0","0.24828203871043","305400.0","30.54","0.18741378848596","10.0","1000000.0","46223920","3.20137993970733","1104300.0","53.357867","13.37","5.41221323843158"
"Ethiopia","1995","46.456","16.751","7.046","49.996","47.501","48.7180731707317","3.39406747881341","55199953.0","0.0","0.0","137731.0","0.249512893606993","304720.0","30.472","0.179927689431185","9.932","1000000.0","47677855","3.09696213093063","1104300.0","55.199953","13.627","5.29804307162756"
"Ethiopia","1996","46.206","16.326","6.995","50.483","48.092","49.2583414634146","3.25016949344638","57023519.0","0.0","0.0","142452.0","0.249812713242057","305000.0","30.5","0.174314040492661","9.94","1000000.0","49138877","3.01834794300218","1104300.0","57.023519","13.827","4.70717283078293"
"Ethiopia","1997","45.898","15.873","6.935","50.993","48.715","49.8262195121951","3.09350999285657","58815116.0","0.0","0.0","148739.0","0.2528924707043","305000.0","30.5","0.16878314071505","9.927","1000000.0","50577471","2.88557262327329","1104300.0","58.815116","14.006","4.37976853806408"
"Ethiopia","1998","45.5","15.398","6.861","51.512","49.354","50.4066829268293","2.96364412451627","60584273.0","0.0","0.0","156538.0","0.258380586658191","304920.0","30.492","0.163408744708383","9.9","1000000.0","51989788","2.75410746882817","1104300.0","60.584273","14.186","4.24062163806977"
"Ethiopia","1999","44.988","14.907","6.769","52.041","50.002","50.9966341463415","2.87915559228739","62353942.0","0.0","0.0","164140.0","0.263239170989382","305080.0","30.508","0.159572910402361","9.95","1000000.0","53394304","2.66567589301298","1104300.0","62.353942","14.369","4.16091059026274"
"Ethiopia","2000","44.356","14.401","6.659","52.588","50.661","51.601","2.85357222864578","64158887.0","6740.0","0.0105051697670504","194494.0","0.303144286153218","306760.0","30.676","0.155863052923596","10.0","1000000.0","54821844","2.63846540573558","1104300.0","64.158887","14.553","4.12597824398526"
"Ethiopia","2001","43.6","13.876","6.529","53.18","51.347","52.2411463414634","2.86587101903999","66024199.0","17757.0","0.0268946844777322","231945.0","0.351303012400044","306620.0","30.662","0.151459618616502","10.0","1000000.0","56292232","2.64678228254407","1104300.0","66.024199","14.74","4.14264272152615"
"Ethiopia","2002","42.727","13.323","6.38","53.852","52.085","52.9469512195122","2.88518540370719","67956866.0","27500.0","0.0404668455428772","283683.0","0.417445677968728","306054.0","30.6054","0.145804251773471","9.9084","1000000.0","57812945","2.66561620473317","1104300.0","67.956866","14.927","4.14585757695903"
"Ethiopia","2003","41.771","12.744","6.218","54.622","52.89","53.7348780487805","2.88838463999527","69948344.0","50369.0","0.0720088527042184","353816.0","0.505824698294501","302680.0","30.268","0.137244135472314","9.6","1000000.0","59373553","2.66361789912062","1104300.0","69.948344","15.118","4.15983513340037"
"Ethiopia","2004","40.77","12.144","6.046","55.497","53.763","54.6088536585366","2.87655541588198","71989666.0","51324.0","0.0712935659404226","404790.0","0.562289037429344","316070.0","31.607","0.151799565232043","10.928","1000000.0","60968048","2.65010321302379","1104300.0","71.989666","15.31","4.13856557599705"
"Ethiopia","2005","39.752","11.533","5.87","56.471","54.695","55.5613414634146","2.84359913740057","74066147.0","155534.0","0.20999337254576","484368.0","0.653966784582436","316070.0","31.607","0.147543789472402","10.928","1000000.0","62582932","2.61426655108552","1104300.0","74.066147","15.504","4.10277870452841"
"Ethiopia","2006","38.753","10.926","5.693","57.525","55.664","56.5718048780488","2.79728766789307","76167240.0","410630.0","0.53911629199115","610347.0","0.801324821537448","331010.0","33.101","0.162327005678557","12.364","1000000.0","64208983","2.56505338534925","1104300.0","76.16724","15.7","4.05355981671278"
"Ethiopia","2007","37.801","10.342","5.52","58.635","56.644","57.6152195121951","2.74967215875166","78290649.0","866700.0","1.10702875895179","725046.0","0.926095273523662","336910.0","33.691","0.16506441273721","12.923","1000000.0","65843219","2.5133323399086","1104300.0","78.290649","15.899","4.00921737831464"
"Ethiopia","2008","36.911","9.794","5.353","59.76","57.6","58.6536585365854","2.7092195879332","80440708.0","1208498.0","1.50234629958752","880088.0","1.09408286162772","342190.0","34.219","0.166532596903548","13.396","1000000.0","67476883","2.45086187215766","1104300.0","80.440708","16.116","4.06486103689158"
"Ethiopia","2009","36.092","9.294","5.193","60.863","58.507","59.6562682926829","2.67458187001075","82621190.0","1954527.0","2.36564857030019","897287.0","1.08602526785199","350770.0","35.077","0.169907986074759","14.038","1000000.0","68980432","2.20378050271489","1104300.0","82.62119","16.51","5.08994364506622"
"Ethiopia","2010","35.351","8.848","5.043","61.917","59.346","60.6001463414634","2.64777476649884","84838032.0","4051703.0","4.77580974532743","915058.0","1.07859409091432","345130.0","34.513","0.160376186001109","13.606","1000000.0","70491921","2.16752373330277","1104300.0","84.838032","16.91","5.04166723039338"
"Ethiopia","2011","34.689","8.461","4.902","62.898","60.106","61.4679512195122","2.62587704641773","87095281.0","6854000.0","7.86954232342393","908882.0","1.04354907586784","349850.0","34.985","0.160146449266293","13.948","1000000.0","72011249","2.13242354166281","1104300.0","87.095281","17.319","5.01578058243565"
"Ethiopia","2012","34.095","8.128","4.769","63.792","60.787","62.2528536585366","2.60403808042761","89393063.0","14126659.0","15.802858215072","829008.0","0.927373973078873","356830.0","35.683","0.162932105816757","14.565","1000000.0","73539203","2.09962952514421","1104300.0","89.393063","17.735","4.97763029498848"
"Ethiopia","2013","33.545","7.838","4.642","64.606","61.404","62.9659512195122","2.57938476580062","91728849.0","20523889.0","22.3745192747377","797501.0","0.869411323366763","364880.0","36.488","0.167297422428139","15.346","1000000.0","75070890","2.06142289410541","1104300.0","91.728849","18.16","4.94751164333136"
"Aruba","1980","22.478","6.309","2.408","74.647","69.387","71.9528536585366","-0.213184185199242","59978.0","0.0","0.0","600375.75","4.319898868111922","20.0","11.1111111111111","0.0333455600386808","11.1111111111111","180.0","29697","-0.181671426631775","180.0","333.211111111111","50.487","-0.244079545939063"
"Aruba","1981","22.473","6.376","2.392","74.839","69.726","72.2201463414634","0.19654552690225","60096.0","0.0","0.0","403250.5","7.770386412857082","20.0","11.1111111111111","0.0332800851970181","11.1111111111111","180.0","29764","0.225357892923469","180.0","333.866666666667","50.472","0.168280771568235"
"Aruba","1982","22.424","6.445","2.377","75.01","70.036","72.4623414634146","0.780690671039871","60567.0","0.0","0.0","206125.25","11.22087395760224","20.0","11.1111111111111","0.0330212822163885","11.1111111111111","180.0","30007","0.813107824248552","180.0","336.483333333333","50.456","0.748870345963056"
"Aruba","1983","22.33","6.519","2.364","75.164","70.301","72.6731951219512","1.27471765670374","61344.0","0.0","0.0","9000.0","14.6713615023474","20.0","11.1111111111111","0.032603025560772","11.1111111111111","180.0","30401","1.30448148304979","180.0","340.8","50.441","1.24548380077705"
"Aruba","1984","22.188","6.603","2.353","75.305","70.51","72.8490243902439","1.39219394958572","62204.0","0.0","0.0","10000.0","16.0761365828564","20.0","11.1111111111111","0.0321522731657128","11.1111111111111","180.0","30837","1.42397650908966","180.0","345.577777777778","50.426","1.36095825532289"
"Aruba","1985","21.989","6.694","2.342","75.436","70.66","72.989756097561","1.00292758928186","62831.0","0.0","0.0","11000.0","17.507281437507","20.0","11.1111111111111","0.0318314207954672","11.1111111111111","180.0","31157","1.0323671390136","180.0","349.061111111111","50.411","0.973977021021492"
"Aruba","1986","21.727","6.786","2.332","75.556","70.757","73.0979756097561","0.313048984788941","63028.0","0.0","0.0","12000.0","19.0391571999746","20.0","11.1111111111111","0.0317319286666244","11.1111111111111","180.0","31265","0.346032193023063","180.0","350.155555555556","50.395","0.28059352867705"
"Aruba","1987","21.397","6.874","2.32","75.663","70.814","73.1793658536585","-0.611116549561172","62644.0","0.0","0.0","13055.0","20.8399846753081","20.0","11.1111111111111","0.0319264414788328","11.1111111111111","180.0","31084","-0.580604367226542","180.0","348.022222222222","50.38","-0.641159437863127"
"Aruba","1988","21.009","6.949","2.307","75.754","70.851","73.2427073170732","-1.29983594101671","61835.0","0.0","0.0","13887.0","22.4581547667179","20.0","11.1111111111111","0.0323441416673405","11.1111111111111","180.0","30692","-1.2691183031577","180.0","343.527777777778","50.365","-1.33009950984554"
"Aruba","1989","20.57","7.007","2.291","75.827","70.886","73.296243902439","-1.23341839633707","61077.0","0.0","0.0","15718.0","25.7347282937931","20.0","11.1111111111111","0.0327455506982989","11.1111111111111","180.0","30325","-1.2029579485305","180.0","339.316666666667","50.35","-1.2634468091336"
"Aruba","1990","20.089","7.045","2.272","75.886","70.924","73.3444878048781","-0.0737046442721564","61032.0","0.0","0.0","17469.0","28.6226897365317","20.0","11.1111111111111","0.0327696945864465","11.1111111111111","180.0","30312","-0.0428781113814181","180.0","339.066666666667","50.335","-0.104112450841062"
"Aruba","1991","19.571","7.061","2.249","75.932","70.969","73.3899756097561","1.81203204418264","62148.0","0.0","0.0","18712.0","30.1087726073245","20.0","11.1111111111111","0.0321812447705477","11.1111111111111","180.0","30876","1.84355093713078","180.0","345.266666666667","50.319","1.78092202111824"
"Aruba","1992","19.021","7.057","2.221","75.969","71.018","73.4331219512195","3.90517473443176","64623.0","0.0","0.0","19000.0","29.4012967519304","20.0","11.1111111111111","0.0309487334230847","11.1111111111111","180.0","32115","3.93440276221483","180.0","359.016666666667","50.304","3.87630844003047"
"Aruba","1993","18.446","7.037","2.187","76.002","71.062","73.471756097561","5.43872451160046","68235.0","20.0","0.029310471165824","20400.0","29.8966805891405","20.0","11.1111111111111","0.029310471165824","11.1111111111111","180.0","34119","6.05312031606614","180.0","379.083333333333","49.998","4.82802695659047"
"Aruba","1994","17.859","7.007","2.149","76.033","71.098","73.5053170731707","6.06013455831489","72498.0","586.0","0.7324684652280793","21000.0","28.9663163121741","20.0","11.1111111111111","0.0275869679163563","11.1111111111111","180.0","36548","6.87720512659571","180.0","402.766666666667","49.588","5.23626017101926"
"Aruba","1995","17.27","6.975","2.108","76.066","71.126","73.535756097561","5.63427330999844","76700.0","1152.0","1.4356264592903347","21500.0","28.0312907431552","20.0","11.1111111111111","0.0260756192959583","11.1111111111111","180.0","38981","6.44478827956092","180.0","426.111111111111","49.177","4.80348621120982"
"Aruba","1996","16.692","6.944","2.064","76.1","71.148","73.5636097560976","4.61916459754323","80326.0","1718.0","2.13878445335259","27300.0","33.986504992157","20.0","11.1111111111111","0.0248985384557926","11.1111111111111","180.0","41153","5.42224805434477","180.0","446.255555555556","48.767","3.78237876922299"
"Aruba","1997","16.135","6.922","2.021","76.133","71.167","73.5894390243902","3.50938955188277","83195.0","3000.0","3.60598593665485","33576.0","40.358194603041","20.0","11.1111111111111","0.0240399062443656","11.1111111111111","180.0","42965","4.30890022897553","180.0","462.194444444444","48.356","2.66252519903131"
"Aruba","1998","15.603","6.911","1.979","76.164","71.187","73.6148048780488","2.67090508273814","85447.0","3402.0","3.98141538029422","33220.0","38.8779009210388","20.0","11.1111111111111","0.0234063220475851","11.1111111111111","180.0","44479","3.46313369100279","180.0","474.705555555556","47.946","1.81782881985523"
"Aruba","1999","15.099","6.914","1.94","76.192","71.214","73.6422926829268","2.11792102655521","87276.0","5380.0","6.16435217012695","35064.0","40.1759934002475","20.0","11.1111111111111","0.022915807323892","11.1111111111111","180.0","45788","2.90048803810157","180.0","484.866666666667","47.536","1.26129546360595"
"Aruba","2000","14.627","6.934","1.905","76.221","71.251","73.6753902439025","1.96058015820174","89004.0","12000.0","13.4825401105568","36557.0","41.0734349018022","20.0","11.1111111111111","0.0224709001842614","11.1111111111111","180.0","47059","2.738008554845","180.0","494.466666666667","47.127","1.09550075019494"
"Aruba","2001","14.187","6.97","1.874","76.257","71.305","73.7206097560976","2.06165356601521","90858.0","15000.0","16.5092782143565","38100.0","41.9335666644654","20.0","11.1111111111111","0.0220123709524753","11.1111111111111","180.0","48412","2.83455832716773","180.0","504.766666666667","46.717","1.18734435151914"
"Aruba","2002","13.776","7.02","1.848","76.307","71.379","73.7829024390244","2.21612099555933","92894.0","53000.0","57.0542769177772","37132.0","39.9724417077529","20.0","11.1111111111111","0.0215299158180292","11.1111111111111","180.0","49848","2.92306583655634","180.0","516.077777777778","46.339","1.4036631528538"
"Aruba","2003","13.387","7.08","1.825","76.375","71.475","73.865243902439","2.23652004783367","94995.0","61800.0","65.0560555818727","37132.0","39.088373072267","20.0","11.1111111111111","0.021053739670509","11.1111111111111","180.0","51324","2.91801037908511","180.0","527.75","45.972","1.44149549086462"
"Aruba","2004","13.015","7.147","1.805","76.465","71.591","73.9685609756098","2.10413470867324","97015.0","69952.0","72.1043137659125","37390.0","38.5404318919755","20.0","11.1111111111111","0.0206153687574086","11.1111111111111","180.0","52770","2.77843683848045","180.0","538.972222222222","45.606","1.30581044686801"
"Aruba","2005","12.657","7.222","1.786","76.575","71.725","74.0908536585366","1.7644782118065","98742.0","98389.0","99.6425026837617","38003.0","38.4871685807458","20.0","11.1111111111111","0.0202548054525936","11.1111111111111","180.0","54071","2.43551503494245","180.0","548.566666666667","45.24","0.958215078321778"
"Aruba","2006","12.312","7.305","1.769","76.703","71.871","74.2280731707317","1.29697501067185","100031.0","103417.0","103.384950665294","38259.0","38.2471433855505","20.0","11.1111111111111","0.0199938019214044","11.1111111111111","180.0","55142","1.96136784802559","180.0","555.727777777778","44.875","0.486825436686081"
"Aruba","2007","11.977","7.4","1.754","76.845","72.024","74.3757073170732","0.795579245710459","100830.0","109030.0","108.132500247942","38651.0","38.3328374491719","20.0","11.1111111111111","0.0198353664583953","11.1111111111111","180.0","55950","1.45467585106773","180.0","560.166666666667","44.511","-0.0200514654951185"
"Aruba","2008","11.653","7.508","1.739","76.994","72.176","74.526243902439","0.385055586154528","101219.0","113586.0","112.218061826337","38609.0","38.1440243432557","20.0","11.1111111111111","0.0197591361305684","11.1111111111111","180.0","56534","1.03837923150586","180.0","562.327777777778","44.147","-0.435438638108562"
"Aruba","2009","11.346","7.629","1.726","77.143","72.323","74.6742195121951","0.123418408955994","101344.0","120806.0","119.203899589517","38461.0","37.9509393748027","20.0","11.1111111111111","0.019734764761604","11.1111111111111","180.0","56973","0.773524432722492","180.0","563.022222222222","43.783","-0.705177194577594"
"Aruba","2010","11.06","7.763","1.713","77.288","72.462","74.8161463414634","0.0729919839866315","101418.0","128000.0","126.210337415449","36700.0","36.1868701808358","20.0","11.1111111111111","0.0197203652211639","11.1111111111111","180.0","57381","0.713576667628895","180.0","563.433333333333","43.421","-0.755591324437345"
"Aruba","2011","10.804","7.906","1.701","77.429","72.593","74.9520243902439","0.176341695328373","101597.0","131800.0","129.728240007087","35040.0","34.489207358485","20.0","11.1111111111111","0.0196856206384047","11.1111111111111","180.0","57850","0.814021556317898","180.0","564.427777777778","43.059","-0.660715061928179"
"Aruba","2012","10.584","8.055","1.69","77.563","72.716","75.0803902439025","0.329191714718796","101932.0","133400.0","130.7923900457375","35520.0","34.825475690494244","20.0","11.1111111111111","0.0196209237530903","11.1111111111111","180.0","58409","0.961653390987404","180.0","566.288888888889","42.698","-0.513350502853433"
"Aruba","2013","10.409","8.207","1.681","77.695","72.837","75.206756097561","0.442452610053718","102384.0","135000.0","131.856540084388","36000.0","35.1617440225035","20.0","11.1111111111111","0.0195343022347242","11.1111111111111","180.0","59010","1.02369335195177","180.0","568.8","42.364","-0.342935074917467"
"Sri Lanka","1980","27.315","6.42","3.488","69.845","66.014","67.8827804878049","1.96782569210428","14472000.0","0.0","0.0","47400.0","0.320564106261185","23590.0","37.6176048477117","0.0621890547263682","14.3517780258332","62710.0","11734187","2.14063755704127","65610.0","230.776590655398","18.918","1.23052343516955"
"Sri Lanka","1981","26.976","6.307","3.408","70.394","66.324","68.3093658536585","1.88239241758098","14747000.0","0.0","0.0","54200.0","0.360535947995018","23490.0","37.4581406474247","0.0610293619041161","14.3517780258332","62710.0","11977661","2.05367845837787","65610.0","235.161856163291","18.779","1.144923705809"
"Sri Lanka","1982","26.525","6.219","3.319","70.925","66.538","68.678","0.675815236905491","14847000.0","0.0","0.0","66013.0","0.432297501465429","23490.0","37.4581406474247","0.060618306728632","14.3517780258332","62710.0","12074174","0.802545984677934","65610.0","236.756498166162","18.676","0.125835317430105"
