"Date.Day","Date.Month","Date.Year","Data.Cases","Data.Deaths","Location.Country","Location.Code","Data.Population","Location.Continent","Data.Rate"
"10","4","2020","0","0","Curasao","CUW","163423","America","4.89527178"
"10","4","2020","38","1","Cyprus","CYP","875899","Europe","47.72239722"
"10","4","2020","257","13","Czechia","CZE","10649800","Europe","32.93019587"
"10","4","2020","32","0","Democratic_Republic_of_the_Congo","COD","86790568","Africa","0.18550403"
"10","4","2020","233","19","Denmark","DNK","5806081","Europe","64.72524238"
"10","4","2020","5","1","Djibouti","DJI","973557","Africa","13.14766367"
"10","4","2020","1","0","Dominica","DMA","71808","America","6.96301248"
"10","4","2020","238","10","Dominican_Republic","DOM","10738957","America","17.32942966"
"10","4","2020","515","30","Ecuador","ECU","17373657","America","20.50230415"
"10","4","2020","139","15","Egypt","EGY","100388076","Africa","1.23819486"
"10","4","2020","14","1","El_Salvador","SLV","6453550","America","1.61151614"
"10","4","2020","0","0","Equatorial_Guinea","GNQ","1355982","Africa","0.44248375"
"10","4","2020","0","0","Eritrea","ERI","3497117","Africa","0.77206453"
"10","4","2020","22","0","Estonia","EST","1324820","Europe","50.49742607"
"10","4","2020","0","0","Eswatini","SWZ","1148133","Africa","0.52258754"
"10","4","2020","1","0","Ethiopia","ETH","112078727","Africa","0.03925812"
"10","4","2020","0","0","Falkland_Islands_(Malvinas)","FLK","3372","America","0.0"
"10","4","2020","0","0","Faroe_Islands","FRO","48677","Europe","90.39176613"
"10","4","2020","0","0","Fiji","FJI","889955","Oceania","1.12365232"
"10","4","2020","118","2","Finland","FIN","5517919","Europe","29.84820908"
"10","4","2020","4286","1341","France","FRA","67012883","Europe","85.32538437"
"10","4","2020","0","0","French_Polynesia","PYF","279285","Oceania","7.51920082"
"10","4","2020","11","0","Gabon","GAB","2172578","Africa","1.70304587"
"10","4","2020","0","0","Gambia","GMB","2347696","Africa","0.04259495"
"10","4","2020","7","0","Georgia","GEO","3996762","Europe","3.47781529"
"10","4","2020","5323","266","Germany","DEU","83019213","Europe","85.80784788"
"10","4","2020","65","0","Ghana","GHA","30417858","Africa","0.80873545"
"10","4","2020","3","0","Gibraltar","GIB","33706","Europe","261.0811132"
"10","4","2020","71","3","Greece","GRC","10724599","Europe","9.91179251"
"10","4","2020","0","0","Greenland","GRL","56660","America","8.8245676"
"10","4","2020","0","0","Grenada","GRD","112002","America","4.464206"
"10","4","2020","3","0","Guam","GUM","167295","Oceania","47.22197316"
"10","4","2020","39","0","Guatemala","GTM","17581476","America","0.57446826"
"10","4","2020","10","0","Guernsey","GGY","64468","Europe","243.5316746"
"10","4","2020","30","0","Guinea","GIN","12771246","Africa","1.47988693"
"10","4","2020","2","0","Guinea_Bissau","GNB","1920917","Africa","1.71792951"
"10","4","2020","0","0","Guyana","GUY","782775","America","4.08802018"
"10","4","2020","3","1","Haiti","HTI","11263079","America","0.19532847"
"10","4","2020","0","0","Holy_See","VAT","815","Europe","368.0981595"
"10","4","2020","39","0","Honduras","HND","9746115","America","3.23205708"
"10","4","2020","210","11","Hungary","HUN","9772756","Europe","9.10694997"
"10","4","2020","32","0","Iceland","ISL","356991","Europe","236.9807642"
"10","4","2020","678","33","India","IND","1366417756","Asia","0.41627094"
"10","4","2020","337","40","Indonesia","IDN","270625567","Asia","0.88683417"
"10","4","2020","1634","117","Iran","IRN","82913893","Asia","44.40027921"
"10","4","2020","30","0","Iraq","IRQ","39309789","Asia","2.16231128"
"10","4","2020","1169","28","Ireland","IRL","4904240","Europe","113.6567542"
"10","4","2020","32","0","Isle_of_Man","IMN","84589","Europe","193.8786367"
"10","4","2020","564","15","Israel","ISR","8519373","Asia","85.71053292"
"10","4","2020","4204","612","Italy","ITA","60359546","Europe","104.5186788"
"10","4","2020","0","0","Jamaica","JAM","2948277","America","1.25497028"
"10","4","2020","579","3","Japan","JPN","126860299","Asia","3.13967414"
"10","4","2020","13","0","Jersey","JEY","107796","Europe","140.0794093"
"10","4","2020","14","1","Jordan","JOR","10101697","Asia","1.97986536"
"10","4","2020","43","2","Kazakhstan","KAZ","18551428","Asia","3.67626686"
"10","4","2020","5","1","Kenya","KEN","52573967","Africa","0.29101856"
"10","4","2020","3","1","Kosovo","XKX","1798506","Europe","7.8398404"
"10","4","2020","55","0","Kuwait","KWT","4207077","Asia","16.68616952"
"10","4","2020","18","1","Kyrgyzstan","KGZ","6415851","Asia","3.95894481"
"10","4","2020","1","0","Laos","LAO","7169456","Asia","0.1394806"
"10","4","2020","12","0","Latvia","LVA","1919968","Europe","17.96904948"
"10","4","2020","7","0","Lebanon","LBN","6855709","Asia","3.12148605"
"10","4","2020","0","0","Liberia","LBR","4937374","Africa","0.56710308"
"10","4","2020","3","0","Libya","LBY","6777453","Africa","0.33936052"
"10","4","2020","0","0","Liechtenstein","LIE","38378","Europe","59.93016833"
"10","4","2020","43","0","Lithuania","LTU","2794184","Europe","23.47733721"
"10","4","2020","81","6","Luxembourg","LUX","613894","Europe","270.7307776"
"10","4","2020","0","0","Madagascar","MDG","26969306","Africa","0.25955432"
"10","4","2020","0","0","Malawi","MWI","18628749","Africa","0.0"
"10","4","2020","109","2","Malaysia","MYS","31949789","Asia","6.87641474"
"10","4","2020","0","0","Maldives","MDV","530957","Asia","1.13003501"
"10","4","2020","0","0","Mali","MLI","19658023","Africa","0.27978398"
"10","4","2020","38","1","Malta","MLT","493559","Europe","41.12983453"
"10","4","2020","1","0","Mauritania","MRT","4525698","Africa","0.08838416"
"10","4","2020","41","0","Mauritius","MUS","1269670","Africa","18.35122512"
"10","4","2020","429","20","Mexico","MEX","127575529","America","3.63079035"
"10","4","2020","115","2","Moldova","MDA","4043258","Europe","27.50257342"
"10","4","2020","3","0","Monaco","MCO","33085","Europe","93.69805048"
"10","4","2020","0","0","Mongolia","MNG","3225166","Asia","0.15503078"
"10","4","2020","3","0","Montenegro","MNE","622182","Europe","29.73406495"
"10","4","2020","0","0","Montserrat","MSF","4991","America","160.2885193"
"10","4","2020","99","4","Morocco","MAR","36471766","Africa","3.01328979"
"10","4","2020","0","0","Mozambique","MOZ","30366043","Africa","0.03293152"
"10","4","2020","5","0","Myanmar","MMR","54045422","Asia","0.0407065"
"10","4","2020","0","0","Namibia","NAM","2494524","Africa","0.32070247"
"10","4","2020","0","0","Nepal","NPL","28608715","Asia","0.02097263"
"10","4","2020","1213","148","Netherlands","NLD","17282163","Europe","82.92364793"
"10","4","2020","0","0","New_Caledonia","NCL","282757","Oceania","1.06098169"
"10","4","2020","23","1","New_Zealand","NZL","4783062","Oceania","14.15411299"
"10","4","2020","0","0","Nicaragua","NIC","6545503","America","0.06111066"
"10","4","2020","68","0","Niger","NER","23310719","Africa","1.71594879"
"10","4","2020","12","1","Nigeria","NGA","200963603","Africa","0.11096537"
"10","4","2020","46","2","North_Macedonia","MKD","2077132","Europe","22.24220704"
"10","4","2020","0","0","Northern_Mariana_Islands","MNP","57213","Oceania","0.0"
"10","4","2020","150","8","Norway","NOR","5328212","Europe","56.37913807"
"10","4","2020","38","1","Oman","OMN","4974992","Asia","6.99498612"
"10","4","2020","279","3","Pakistan","PAK","216565317","Asia","1.57181217"
"10","4","2020","0","0","Palestine","PSE","4981422","Asia","4.03499242"
"10","4","2020","224","3","Panama","PAN","4246440","America","48.935108"
"10","4","2020","0","0","Papua_New_Guinea","PNG","8776119","Oceania","0.01139456"
"10","4","2020","5","1","Paraguay","PRY","7044639","America","1.09302975"
"10","4","2020","914","17","Peru","PER","32510462","America","14.38306229"
"10","4","2020","206","21","Philippines","PHL","108116622","Asia","3.1160796"
"10","4","2020","370","15","Poland","POL","37972812","Europe","11.46609843"
"10","4","2020","815","29","Portugal","PRT","10276617","Europe","101.3173888"
"10","4","2020","63","9","Puerto_Rico","PRI","2933404","America","23.28352999"
"10","4","2020","166","0","Qatar","QAT","2832071","Asia","64.51109453"
"10","4","2020","441","20","Romania","ROU","19414458","Europe","21.49429049"
"10","4","2020","1459","13","Russia","RUS","145872260","Europe","6.36927131"
"10","4","2020","3","0","Rwanda","RWA","12626938","Africa","0.49893331"
"10","4","2020","0","0","Saint_Kitts_and_Nevis","KNA","52834","America","17.03448537"
"10","4","2020","0","0","Saint_Lucia","LCA","182795","America","6.01767007"
"10","4","2020","4","0","Saint_Vincent_and_the_Grenadines","VCT","110593","America","9.94637997"
"10","4","2020","25","0","San_Marino","SMR","34453","Europe","333.7880591"
"10","4","2020","0","0","Sao_Tome_and_Principe","STP","215048","Africa","0.0"
"10","4","2020","355","3","Saudi_Arabia","SAU","34268529","Asia","6.63874425"
"10","4","2020","6","0","Senegal","SEN","16296362","Africa","0.88976914"
"10","4","2020","201","1","Serbia","SRB","6963764","Europe","35.65600443"
"10","4","2020","0","0","Seychelles","SYC","97741","Africa","3.06933631"
"10","4","2020","0","0","Sierra_Leone","SLE","7813207","Africa","0.0"
"10","4","2020","286","0","Singapore","SGP","5804343","Asia","22.65544955"
"10","4","2020","10","0","Sint_Maarten","SXM","42389","America","113.2369247"
"10","4","2020","19","0","Slovakia","SVK","5450421","Europe","8.71492312"
"10","4","2020","33","3","Slovenia","SVN","2080908","Europe","26.28660181"
"10","4","2020","4","1","Somalia","SOM","15442906","Africa","0.06475465"
"10","4","2020","89","0","South_Africa","ZAF","58558267","Africa","1.71965472"
"10","4","2020","27","4","South_Korea","KOR","51225321","Asia","2.18251439"
"10","4","2020","0","0","South_Sudan","SSD","11062114","Africa","0.0"
"10","4","2020","4537","683","Spain","ESP","46937060","Europe","187.1250564"
"10","4","2020","1","0","Sri_Lanka","LKA","21323734","Asia","0.39392725"
"10","4","2020","0","0","Sudan","SDN","42813237","Africa","0.02569299"
"10","4","2020","0","0","Suriname","SUR","581363","America","0.34401914"
"10","4","2020","645","86","Sweden","SWE","10230185","Europe","61.00573939"
"10","4","2020","785","51","Switzerland","CHE","8544527","Europe","149.5811295"
"10","4","2020","0","0","Syria","SYR","17070132","Asia","0.0820146"
"10","4","2020","1","0","Taiwan","CNG1925","23773881","Asia","0.53840599"
"10","4","2020","50","1","Thailand","THA","69625581","Asia","1.92027123"
"10","4","2020","1","0","Timor_Leste","TLS","1293120","Asia","0.07733234"
"10","4","2020","3","0","Togo","TGO","8082359","Africa","0.60625864"
"10","4","2020","2","0","Trinidad_and_Tobago","TTO","1394969","America","3.15419196"
"10","4","2020","20","2","Tunisia","TUN","11694721","Africa","4.01890733"
"10","4","2020","4056","96","Turkey","TUR","82003882","Asia","47.13557341"
"10","4","2020","0","0","Turks_and_Caicos_islands","TCA","38194","America","15.70927371"
"10","4","2020","0","0","Uganda","UGA","44269587","Africa","0.0880966"
"10","4","2020","224","5","Ukraine","UKR","43993643","Europe","3.94602466"
"10","4","2020","313","2","United_Arab_Emirates","ARE","9770526","Asia","26.37524326"
"10","4","2020","5131","1116","United_Kingdom","GBR","66647112","Europe","88.40293035"
"10","4","2020","0","0","United_Republic_of_Tanzania","TZA","58005461","Africa","0.02068771"
"10","4","2020","33901","1873","United_States_of_America","USA","329064917","America","115.4914974"
"10","4","2020","5","0","United_States_Virgin_Islands","VIR","104579","America","31.55509232"
"10","4","2020","7","0","Uruguay","URY","3461731","America","5.63302001"
"10","4","2020","27","0","Uzbekistan","UZB","32981715","Asia","1.51295953"
"10","4","2020","4","1","Venezuela","VEN","28515829","America","0.22443675"
"10","4","2020","2","0","Vietnam","VNM","96462108","Asia","0.09744759"
"10","4","2020","1","0","Yemen","YEM","29161922","Asia","0.0"
"10","4","2020","0","0","Zambia","ZMB","17861034","Africa","0.1399695"
"10","4","2020","0","1","Zimbabwe","ZWE","14645473","Africa","0.05462439"
"11","4","2020","37","0","Afghanistan","AFG","38041757","Asia","1.13033686"
"11","4","2020","7","0","Albania","ALB","2862427","Europe","8.03513941"
"11","4","2020","95","21","Algeria","DZA","43053054","Africa","3.14031149"
"11","4","2020","18","1","Andorra","AND","76177","Europe","438.4525513"
"11","4","2020","0","0","Angola","AGO","31825299","Africa","0.04713231"
"11","4","2020","0","0","Anguilla","AIA","14872","America","6.72404519"
"11","4","2020","2","0","Antigua_and_Barbuda","ATG","97115","America","14.41589868"
"11","4","2020","81","3","Argentina","ARG","44780675","America","2.86954138"
"11","4","2020","30","2","Armenia","ARM","2957728","Europe","20.11679235"
"11","4","2020","4","0","Aruba","ABW","106310","America","54.55742639"
"11","4","2020","86","2","Australia","AUS","25203200","Oceania","11.34776536"
"11","4","2020","312","24","Austria","AUT","8858775","Europe","66.18296548"
"11","4","2020","65","1","Azerbaijan","AZE","10047719","Europe","8.2207713"
"11","4","2020","1","0","Bahamas","BHS","389486","America","8.47270505"
"11","4","2020","111","1","Bahrain","BHR","1641164","Asia","32.41601692"
"11","4","2020","94","6","Bangladesh","BGD","163046173","Asia","0.23060952"
"11","4","2020","1","1","Barbados","BRB","287021","America","14.98148219"
"11","4","2020","495","3","Belarus","BLR","9452409","Europe","19.96316495"
"11","4","2020","2336","302","Belgium","BEL","11455519","Europe","174.8065714"
"11","4","2020","1","1","Belize","BLZ","390351","America","2.04943756"
"11","4","2020","5","0","Benin","BEN","11801151","Africa","0.24573874"
"11","4","2020","0","0","Bermuda","BMU","62508","America","49.59365201"
"11","4","2020","0","0","Bhutan","BTN","763094","Asia","0.26209091"
"11","4","2020","8","1","Bolivia","BOL","11513102","America","1.7545228"
"11","4","2020","0","0","Bonaire, Saint Eustatius and Saba","BES","25983","America","0.0"
"11","4","2020","26","1","Bosnia_and_Herzegovina","BIH","3300998","Europe","20.23630429"
"11","4","2020","0","0","Botswana","BWA","2303703","Africa","0.0"
"11","4","2020","1781","115","Brazil","BRA","211049519","America","7.68587395"
"11","4","2020","0","0","British_Virgin_Islands","VGB","30033","America","3.3296707"
"11","4","2020","1","0","Brunei_Darussalam","BRN","433296","Asia","4.8465714"
"11","4","2020","11","1","Bulgaria","BGR","7000039","Europe","4.88568707"
"11","4","2020","5","2","Burkina_Faso","BFA","20321383","Africa","1.48611933"
"11","4","2020","0","0","Burundi","BDI","11530577","Africa","0.0"
"11","4","2020","1","0","Cambodia","KHM","16486542","Asia","0.10917996"
"11","4","2020","73","0","Cameroon","CMR","25876387","Africa","2.76313691"
"11","4","2020","1385","60","Canada","CAN","37411038","America","46.66537186"
"11","4","2020","0","0","Cape_Verde","CPV","549936","Africa","0.36367868"
"11","4","2020","0","0","Cayman_Islands","CYM","64948","America","56.96865184"
"11","4","2020","0","0","Central_African_Republic","CAF","4745179","Africa","0.12644412"
"11","4","2020","0","0","Chad","TCD","15946882","Africa","0.03762491"
"11","4","2020","529","8","Chile","CHL","18952035","America","25.807255"
"11","4","2020","79","3","China","CHN","1433783692","Asia","0.07379077"
"11","4","2020","250","11","Colombia","COL","50339443","America","3.84191776"
"11","4","2020","0","0","Congo","COG","5380504","Africa","1.04079469"
"11","4","2020","19","0","Costa_Rica","CRI","5047561","America","5.84440683"
"11","4","2020","36","0","Cote_dIvoire","CIV","25716554","Africa","1.47375889"
"11","4","2020","88","1","Croatia","HRV","4076246","Europe","22.29992989"
"11","4","2020","49","0","Cuba","CUB","11333484","America","4.27053146"
"11","4","2020","0","0","Curasao","CUW","163423","America","4.28336281"
"11","4","2020","31","0","Cyprus","CYP","875899","Europe","49.43492343"
"11","4","2020","163","7","Czechia","CZE","10649800","Europe","32.4231441"
"11","4","2020","8","0","Democratic_Republic_of_the_Congo","COD","86790568","Africa","0.19011282"
"11","4","2020","184","10","Denmark","DNK","5806081","Europe","64.9835922"
"11","4","2020","10","0","Djibouti","DJI","973557","Africa","14.07210877"
"11","4","2020","0","0","Dominica","DMA","71808","America","6.96301248"
"11","4","2020","271","8","Dominican_Republic","DOM","10738957","America","18.98694631"
"11","4","2020","2196","25","Ecuador","ECU","17373657","America","31.85282177"
"11","4","2020","95","17","Egypt","EGY","100388076","Africa","1.29397838"
"11","4","2020","1","0","El_Salvador","SLV","6453550","America","1.62701149"
"11","4","2020","0","0","Equatorial_Guinea","GNQ","1355982","Africa","0.36873646"
"11","4","2020","1","0","Eritrea","ERI","3497117","Africa","0.80065951"
"11","4","2020","51","0","Estonia","EST","1324820","Europe","51.5541734"
"11","4","2020","0","0","Eswatini","SWZ","1148133","Africa","0.26129377"
"11","4","2020","9","0","Ethiopia","ETH","112078727","Africa","0.04371927"
"11","4","2020","0","0","Falkland_Islands_(Malvinas)","FLK","3372","America","0.0"
"11","4","2020","0","0","Faroe_Islands","FRO","48677","Europe","82.17433285"
"11","4","2020","1","0","Fiji","FJI","889955","Oceania","1.23601755"
"11","4","2020","164","6","Finland","FIN","5517919","Europe","31.60611818"
"11","4","2020","4342","987","France","FRA","67012883","Europe","86.12075383"
"11","4","2020","0","0","French_Polynesia","PYF","279285","Oceania","7.51920082"
"11","4","2020","2","0","Gabon","GAB","2172578","Africa","1.79510241"
"11","4","2020","0","0","Gambia","GMB","2347696","Africa","0.04259495"
"11","4","2020","16","0","Georgia","GEO","3996762","Europe","3.82809885"
"11","4","2020","4133","171","Germany","DEU","83019213","Europe","83.20483597"
"11","4","2020","0","0","Ghana","GHA","30417858","Africa","0.79229774"
"11","4","2020","4","0","Gibraltar","GIB","33706","Europe","213.6118199"
"11","4","2020","56","4","Greece","GRC","10724599","Europe","9.74395406"
"11","4","2020","0","0","Greenland","GRL","56660","America","3.52982704"
"11","4","2020","2","0","Grenada","GRD","112002","America","6.24988839"
"11","4","2020","2","0","Guam","GUM","167295","Oceania","47.22197316"
"11","4","2020","11","0","Guatemala","GTM","17581476","America","0.59721948"
"11","4","2020","9","1","Guernsey","GGY","64468","Europe","254.3897748"
"11","4","2020","18","0","Guinea","GIN","12771246","Africa","1.62082854"
"11","4","2020","0","0","Guinea_Bissau","GNB","1920917","Africa","1.71792951"
"11","4","2020","3","0","Guyana","GUY","782775","America","4.47127208"
"11","4","2020","1","0","Haiti","HTI","11263079","America","0.20420704"
"11","4","2020","0","0","Holy_See","VAT","815","Europe","368.0981595"
"11","4","2020","10","1","Honduras","HND","9746115","America","3.04736811"
"11","4","2020","120","8","Hungary","HUN","9772756","Europe","9.89485463"
"11","4","2020","27","1","Iceland","ISL","356991","Europe","219.8934987"
"11","4","2020","1035","40","India","IND","1366417756","Asia","0.48111202"
"11","4","2020","219","26","Indonesia","IDN","270625567","Asia","0.91122211"
"11","4","2020","1972","122","Iran","IRN","82913893","Asia","43.24968796"
"11","4","2020","47","1","Iraq","IRQ","39309789","Asia","2.0885383"
"11","4","2020","696","24","Ireland","IRL","4904240","Europe","121.6906187"
"11","4","2020","11","0","Isle_of_Man","IMN","84589","Europe","203.3361312"
"11","4","2020","440","9","Israel","ISR","8519373","Asia","86.54392759"
"11","4","2020","3951","570","Italy","ITA","60359546","Europe","101.1919473"
"11","4","2020","2","0","Jamaica","JAM","2948277","America","1.32280651"
"11","4","2020","658","6","Japan","JPN","126860299","Asia","3.55193866"
"11","4","2020","15","1","Jersey","JEY","107796","Europe","135.4410182"
"11","4","2020","0","0","Jordan","JOR","10101697","Asia","1.58389229"
"11","4","2020","38","1","Kazakhstan","KAZ","18551428","Asia","3.48760214"
"11","4","2020","5","0","Kenya","KEN","52573967","Africa","0.30052897"
"11","4","2020","23","0","Kosovo","XKX","1798506","Europe","8.78506939"
"11","4","2020","83","0","Kuwait","KWT","4207077","Asia","18.25495469"
"11","4","2020","41","0","Kyrgyzstan","KGZ","6415851","Asia","4.37977752"
"11","4","2020","0","0","Laos","LAO","7169456","Asia","0.1394806"
"11","4","2020","23","0","Latvia","LVA","1919968","Europe","17.29195487"
"11","4","2020","27","1","Lebanon","LBN","6855709","Asia","3.17983158"
"11","4","2020","6","0","Liberia","LBR","4937374","Africa","0.68862517"
"11","4","2020","0","0","Libya","LBY","6777453","Africa","0.33936052"
"11","4","2020","1","0","Liechtenstein","LIE","38378","Europe","52.11318985"
"11","4","2020","44","2","Lithuania","LTU","2794184","Europe","22.94050785"
"11","4","2020","108","2","Luxembourg","LUX","613894","Europe","263.5634165"
"11","4","2020","9","0","Madagascar","MDG","26969306","Africa","0.28921768"
"11","4","2020","1","0","Malawi","MWI","18628749","Africa","0.0"
"11","4","2020","118","3","Malaysia","MYS","31949789","Asia","6.83885581"
"11","4","2020","0","0","Maldives","MDV","530957","Asia","0.94169584"
"11","4","2020","28","0","Mali","MLI","19658023","Africa","0.42221947"
"11","4","2020","13","1","Malta","MLT","493559","Europe","42.75071471"
"11","4","2020","0","0","Mauritania","MRT","4525698","Africa","0.08838416"
"11","4","2020","4","2","Mauritius","MUS","1269670","Africa","17.64237952"
"11","4","2020","514","39","Mexico","MEX","127575529","America","3.85889052"
"11","4","2020","149","0","Moldova","MDA","4043258","Europe","30.64360474"
"11","4","2020","6","1","Monaco","MCO","33085","Europe","93.69805048"
"11","4","2020","0","0","Mongolia","MNG","3225166","Asia","0.15503078"
"11","4","2020","5","0","Montenegro","MNE","622182","Europe","29.25189093"
"11","4","2020","0","0","Montserrat","MSF","4991","America","80.14425967"
"11","4","2020","74","10","Morocco","MAR","36471766","Africa","3.02425717"
"11","4","2020","3","0","Mozambique","MOZ","30366043","Africa","0.04281098"
"11","4","2020","1","0","Myanmar","MMR","54045422","Asia","0.0425568"
"11","4","2020","0","0","Namibia","NAM","2494524","Africa","0.32070247"
"11","4","2020","0","0","Nepal","NPL","28608715","Asia","0.02097263"
"11","4","2020","1335","115","Netherlands","NLD","17282163","Europe","83.8668169"
"11","4","2020","0","0","New_Caledonia","NCL","282757","Oceania","1.06098169"
"11","4","2020","20","2","New_Zealand","NZL","4783062","Oceania","12.94150065"
"11","4","2020","1","0","Nicaragua","NIC","6545503","America","0.07638832"
"11","4","2020","28","0","Niger","NER","23310719","Africa","1.8360652"
"11","4","2020","17","0","Nigeria","NGA","200963603","Africa","0.11146297"
"11","4","2020","48","0","North_Macedonia","MKD","2077132","Europe","23.6865062"
"11","4","2020","0","0","Northern_Mariana_Islands","MNP","57213","Oceania","0.0"
"11","4","2020","84","4","Norway","NOR","5328212","Europe","49.97924257"
"11","4","2020","27","0","Oman","OMN","4974992","Asia","7.0954888"
"11","4","2020","187","5","Pakistan","PAK","216565317","Asia","1.65816025"
"11","4","2020","3","1","Palestine","PSE","4981422","Asia","3.65357522"
"11","4","2020","222","8","Panama","PAN","4246440","America","51.52551314"
"11","4","2020","0","0","Papua_New_Guinea","PNG","8776119","Oceania","0.01139456"
"11","4","2020","4","0","Paraguay","PRY","7044639","America","1.09302975"
"11","4","2020","641","31","Peru","PER","32510462","America","16.18555897"
"11","4","2020","0","0","Philippines","PHL","108116622","Asia","3.02728659"
"11","4","2020","380","7","Poland","POL","37972812","Europe","12.02439261"
"11","4","2020","1516","26","Portugal","PRT","10276617","Europe","109.0242051"
"11","4","2020","42","6","Puerto_Rico","PRI","2933404","America","22.53354806"
"11","4","2020","136","0","Qatar","QAT","2832071","Asia","68.85420599"
"11","4","2020","265","28","Romania","ROU","19414458","Europe","21.50459209"
"11","4","2020","1786","18","Russia","RUS","145872260","Europe","7.45926607"
"11","4","2020","5","0","Rwanda","RWA","12626938","Africa","0.50685289"
"11","4","2020","1","0","Saint_Kitts_and_Nevis","KNA","52834","America","18.92720597"
"11","4","2020","1","0","Saint_Lucia","LCA","182795","America","6.56473098"
"11","4","2020","0","0","Saint_Vincent_and_the_Grenadines","VCT","110593","America","9.94637997"
"11","4","2020","11","0","San_Marino","SMR","34453","Europe","351.2030883"
"11","4","2020","0","0","Sao_Tome_and_Principe","STP","215048","Africa","0.0"
"11","4","2020","364","3","Saudi_Arabia","SAU","34268529","Asia","7.43247544"
"11","4","2020","15","0","Senegal","SEN","16296362","Africa","0.89590548"
"11","4","2020","238","5","Serbia","SRB","6963764","Europe","38.02541269"
"11","4","2020","0","0","Seychelles","SYC","97741","Africa","3.06933631"
"11","4","2020","1","0","Sierra_Leone","SLE","7813207","Africa","0.0"
"11","4","2020","0","0","Singapore","SGP","5804343","Asia","20.27791948"
"11","4","2020","0","1","Sint_Maarten","SXM","42389","America","113.2369247"
"11","4","2020","14","0","Slovakia","SVK","5450421","Europe","7.70582676"
"11","4","2020","36","2","Slovenia","SVN","2080908","Europe","25.37353886"
"11","4","2020","9","0","Somalia","SOM","15442906","Africa","0.11655837"
"11","4","2020","69","6","South_Africa","ZAF","58558267","Africa","1.42251477"
"11","4","2020","0","0","South_Korea","KOR","51225321","Asia","1.89749909"
"11","4","2020","1","0","South_Sudan","SSD","11062114","Africa","0.0"
"11","4","2020","4550","605","Spain","ESP","46937060","Europe","179.2549427"
"11","4","2020","7","0","Sri_Lanka","LKA","21323734","Asia","0.42675453"
"11","4","2020","1","0","Sudan","SDN","42813237","Africa","0.02802871"
"11","4","2020","0","0","Suriname","SUR","581363","America","0.34401914"
"11","4","2020","454","90","Sweden","SWE","10230185","Europe","64.51496234"
"11","4","2020","733","49","Switzerland","CHE","8544527","Europe","141.8919971"
"11","4","2020","0","0","Syria","SYR","17070132","Asia","0.0820146"
"11","4","2020","0","0","Taiwan","CNG1925","23773881","Asia","0.47531154"
"11","4","2020","45","2","Thailand","THA","69625581","Asia","1.98490265"
"11","4","2020","0","0","Timor_Leste","TLS","1293120","Asia","0.07733234"
"11","4","2020","3","0","Togo","TGO","8082359","Africa","0.63100389"
"11","4","2020","0","0","Trinidad_and_Tobago","TTO","1394969","America","3.08250578"
"11","4","2020","28","0","Tunisia","TUN","11694721","Africa","3.7965848"
"11","4","2020","4747","98","Turkey","TUR","82003882","Asia","50.40127247"
"11","4","2020","1","0","Turks_and_Caicos_islands","TCA","38194","America","18.32748599"
"11","4","2020","0","0","Uganda","UGA","44269587","Africa","0.0880966"
"11","4","2020","311","12","Ukraine","UKR","43993643","Europe","4.51201552"
"11","4","2020","350","2","United_Arab_Emirates","ARE","9770526","Asia","29.22053531"
"11","4","2020","4858","1122","United_Kingdom","GBR","66647112","Europe","91.06020978"
"11","4","2020","7","2","United_Republic_of_Tanzania","TZA","58005461","Africa","0.03275554"
"11","4","2020","35527","2087","United_States_of_America","USA","329064917","America","120.6065975"
"11","4","2020","0","0","United_States_Virgin_Islands","VIR","104579","America","31.55509232"
"11","4","2020","13","0","Uruguay","URY","3461731","America","6.00855468"
"11","4","2020","42","0","Uzbekistan","UZB","32981715","Asia","1.57663117"
"11","4","2020","4","0","Venezuela","VEN","28515829","America","0.19638216"
"11","4","2020","1","0","Vietnam","VNM","96462108","Asia","0.09019086"
"11","4","2020","0","0","Yemen","YEM","29161922","Asia","0.0"
"11","4","2020","1","1","Zambia","ZMB","17861034","Africa","0.13437072"
"11","4","2020","0","0","Zimbabwe","ZWE","14645473","Africa","0.04096829"
"12","4","2020","34","3","Afghanistan","AFG","38041757","Asia","1.18028197"
"12","4","2020","17","0","Albania","ALB","2862427","Europe","8.24475174"
"12","4","2020","64","19","Algeria","DZA","43053054","Africa","3.18444308"
"12","4","2020","21","2","Andorra","AND","76177","Europe","412.1979075"
"12","4","2020","0","0","Angola","AGO","31825299","Africa","0.04713231"
"12","4","2020","0","0","Anguilla","AIA","14872","America","6.72404519"
"12","4","2020","0","0","Antigua_and_Barbuda","ATG","97115","America","14.41589868"
"12","4","2020","162","7","Argentina","ARG","44780675","America","3.10848374"
"12","4","2020","46","0","Armenia","ARM","2957728","Europe","19.91393394"
"12","4","2020","6","0","Aruba","ABW","106310","America","60.20129809"
"12","4","2020","51","3","Australia","AUS","25203200","Oceania","9.84002031"
"12","4","2020","247","18","Austria","AUT","8858775","Europe","62.26594535"
"12","4","2020","67","1","Azerbaijan","AZE","10047719","Europe","8.71839668"
"12","4","2020","4","0","Bahamas","BHS","389486","America","8.98620233"
"12","4","2020","42","0","Bahrain","BHR","1641164","Asia","34.54864962"
"12","4","2020","58","3","Bangladesh","BGD","163046173","Asia","0.26618227"
"12","4","2020","1","0","Barbados","BRB","287021","America","14.63307563"
