Saint Kitts-Nevis,2007,334,10,-1,37,-1,347,-1,15720,13914,-1,-1,-1
Moldova,2007,1068,46,6,35,10,1356,-1,10382,9503,35,565,7
Morocco,2007,2684,183,27,356,61,4513,4311,18856,15975,3,-1,4
Croatia,2007,1073,13,6,88,7,482,-1,25435,21310,-1,0,-1
French Polynesia,2007,19,-1,-1,0,-1,27,-1,-1,16739,-1,-1,-1
Guinea-Bissau,2007,5,-1,-1,-1,-1,25,-1,107,38,-1,-1,-1
Kiribati,2007,-1,-1,-1,36,-1,10,-1,737,947,-1,-1,-1
Switzerland,2007,501,12,4,190,12,705,885,303408,338847,-1,-1,-1
Grenada,2007,511,15,19,53,9,751,-1,11513,9785,-1,-1,-1
Other Africa,2007,-1,-1,-1,-1,-1,-1,56835,-1,-1,-1,-1,-1
"Korea, North",2007,-1,-1,-1,-1,-1,-1,-1,50,33,-1,22,-1
Belize,2007,799,113,116,156,117,1073,1089,27131,28739,-1,-1,-1
Chad,2007,22,6,-1,22,-1,74,-1,652,598,31,10,21
Estonia,2007,132,13,8,37,13,368,-1,12785,12181,3,6,13
Uruguay,2007,496,109,31,101,132,1418,1340,43423,42209,-1,-1,-1
Mexico,2007,122258,854275,76967,87632,132029,148640,143180,7405191,7332929,103,-1,49
Lebanon,2007,2779,195,33,432,95,4267,-1,28232,20869,50,-1,29
"Korea, South",2007,17628,307,123,1588,294,22405,-1,1028253,898194,-1,-1,-1
"Virgin Islands, British",2007,-1,-1,-1,-1,-1,-1,-1,-1,43725,-1,-1,-1
Uzbekistan,2007,1148,96,7,29,39,4665,-1,5361,4777,109,190,74
Iceland,2007,62,3,-1,33,-1,95,-1,52319,48571,-1,-1,-1
Djibouti,2007,14,-1,-1,12,-1,23,-1,204,210,-1,-1,-1
Bermuda,2007,42,3,0,155,-1,108,-1,-1,41254,-1,-1,-1
Dominica,2007,539,34,29,91,20,428,-1,5322,6742,-1,-1,-1
Colombia,2007,12089,1893,1191,1696,1802,33187,32055,492957,448429,1492,54,683
Reunion,2007,-1,-1,-1,-1,-1,-1,-1,-1,234,-1,-1,-1
Burundi,2007,95,3,-1,64,-1,257,-1,1059,866,26,4545,13
Taiwan,2007,7486,34,15,494,111,8990,9053,342971,347638,-1,-1,-1
Nicaragua,2007,8164,2119,508,472,1799,3716,3587,53641,54847,20,-1,23
Barbados,2007,718,28,33,97,7,689,-1,62107,66572,-1,-1,-1
Madagascar,2007,26,-1,-1,20,-1,53,-1,1015,1061,0,-1,-1
Italy,2007,2217,60,69,1326,89,2569,2682,890366,725447,-1,-1,-1
Curacao,2007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bhutan,2007,10,-1,-1,-1,-1,52,-1,514,463,13,0,-1
Sudan,2007,2785,38,5,73,8,2930,-1,2250,1680,84,705,19
Nepal,2007,638,44,5,65,38,3472,-1,15986,13646,281,3,131
Malta,2007,66,-1,-1,30,-1,53,-1,6055,5917,-1,-1,-1
Comoros,2007,-1,-1,-1,-1,-1,7,-1,63,50,-1,-1,-1
Maldives,2007,-1,-1,-1,23,-1,9,-1,381,366,-1,-1,-1
Antigua-Barbuda,2007,416,23,37,53,8,415,-1,23037,25351,-1,-1,-1
Suriname,2007,159,10,6,14,6,197,193,6166,7095,-1,-1,-1
Cayman Islands,2007,9,0,-1,22,-1,40,-1,-1,70342,-1,-1,-1
Anguilla,2007,37,-1,-1,8,-1,25,-1,-1,8139,-1,-1,-1
Other Europe,2007,-1,-1,-1,-1,-1,-1,26218,-1,-1,-1,-1,-1
Holy See,2007,-1,-1,-1,-1,-1,-1,-1,113,55,-1,-1,-1
Israel,2007,2363,226,53,816,193,4496,4999,375482,357106,10,-1,18
Venezuela,2007,3575,314,124,604,358,10692,10696,470538,482807,834,-1,317
Czechoslovakia,2007,449,42,12,46,40,927,1851,-1,-1,-1,-1,-1
All other countries,2007,35,35,10,48,39,23,-1,-1,-1,87,22,106
Papua New Guinea,2007,5,-1,-1,4,-1,31,-1,599,788,-1,-1,-1
Malawi,2007,46,7,-1,10,-1,123,-1,1673,1569,-1,-1,-1
Trinidad and Tobago,2007,4514,210,234,512,129,6829,-1,171180,167780,-1,-1,-1
Zimbabwe,2007,312,44,-1,82,-1,1057,-1,7831,5334,159,-1,97
Germany,2007,3617,84,60,1314,105,7582,8640,1839544,1687963,-1,-1,-1
Vanuatu,2007,-1,-1,-1,0,-1,-1,-1,179,336,-1,-1,-1
Denmark,2007,170,12,3,117,11,517,505,261192,237139,-1,-1,-1
Senegal,2007,386,92,15,142,64,1024,-1,7696,6062,11,-1,30
Kazakhstan,2007,725,35,-1,25,-1,1604,-1,13681,12901,23,45,31
Philippines,2007,38830,500,278,3506,419,72596,68792,316241,275675,20,-1,9
Eritrea,2007,553,100,6,26,5,1081,-1,1009,516,152,963,120
Kyrgyzstan,2007,331,-1,-1,10,-1,597,-1,2467,2149,22,17,7
Mayotte,2007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Montserrat,2007,51,-1,-1,-1,-1,66,-1,-1,907,-1,-1,-1
New Caledonia,2007,-1,-1,-1,-1,-1,5,-1,-1,1614,-1,-1,-1
Macedonia,2007,597,40,8,48,26,1227,-1,7508,6428,0,-1,27
Paraguay,2007,234,21,6,67,43,545,518,14568,15114,-1,-1,-1
Latvia,2007,327,16,3,60,16,568,-1,13975,13104,-1,17,6
South Sudan,2007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Japan,2007,1934,19,11,850,27,6748,7213,4122044,3988552,-1,-1,-1
Syria,2007,1799,101,7,112,33,2385,2550,7116,5183,8,17,23
Other Asia,2007,-1,-1,-1,-1,-1,-1,80421,-1,-1,-1,-1,-1
Guadeloupe,2007,-1,-1,-1,-1,-1,-1,-1,-1,9007,-1,-1,-1
Sint Maarten,2007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Burma,2007,1058,18,-1,546,-1,3130,-1,2361,1556,127,13896,129
Honduras,2007,4669,28265,5236,870,24501,7646,7300,127745,128407,19,0,86
Equatorial Guinea,2007,6,7,-1,-1,-1,4,-1,272,280,-1,14,-1
Egypt,2007,3231,269,29,276,116,9267,10178,43139,37072,194,3,235
Singapore,2007,315,14,5,135,11,985,-1,120930,146288,-1,-1,-1
Serbia,2007,0,-1,0,0,0,0,-1,-1,-1,-1,0,-1
Botswana,2007,4,-1,-1,5,-1,49,-1,2228,2846,-1,-1,-1
United Kingdom,2007,7752,169,162,3517,216,14545,16113,5132789,4814810,-1,-1,-1
Christmas Island,2007,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1
Yugoslavia,2007,-1,-1,-1,-1,-1,-1,6364,-1,-1,-1,-1,-1
Tunisia,2007,299,60,5,166,18,417,-1,5725,4708,-1,-1,-1
Greece,2007,1200,16,13,233,17,882,1152,71048,63145,-1,-1,12
Sri Lanka,2007,1024,47,6,328,54,1831,-1,18846,14308,35,-1,89
French Guiana,2007,-1,-1,-1,-1,-1,-1,-1,-1,359,-1,-1,-1
Zambia,2007,212,25,13,26,12,576,-1,3649,3508,9,-1,-1
Canada,2008,12387,1378,347,32381,955,15109,22366,285359,684480,-1,-1,-1
East Timor,2008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Sao Tome and Principe,2008,-1,-1,-1,-1,-1,7,-1,78,68,-1,-1,-1
Guernsey,2008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Turkmenistan,2008,99,11,-1,4,-1,274,-1,706,626,13,-1,15
Other South America,2008,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1
Serbia and Montenegro,2008,3582,302,30,259,135,3255,-1,3737,1972,52,-1,152
Unknown,2008,1134,1052,10,421,151,1394,-1,181007,745374,92,9,66
Lithuania,2008,969,100,13,622,56,967,-1,15991,13650,-1,-1,-1
Cambodia,2008,5869,344,22,67,18,3713,-1,3953,4040,5,8,12
Ethiopia,2008,7160,218,32,214,55,12917,11703,12468,10450,590,299,315
Aruba,2008,55,-1,-1,-1,-1,36,-1,-1,28146,-1,-1,-1
Swaziland,2008,8,-1,-1,4,-1,18,-1,556,736,-1,-1,-1
Argentina,2008,4170,440,84,342,306,5353,5170,383803,374359,-1,-1,14
Bolivia,2008,2807,328,54,268,222,2436,2350,41622,38919,8,-1,-1
Cameroon,2008,967,153,12,130,54,3771,-1,9517,6459,290,-1,161
Burkina Faso,2008,48,31,6,28,12,238,-1,2767,2151,17,-1,23
Ghana,2008,4557,414,61,267,141,8195,-1,27125,22180,6,-1,12
Saudi Arabia,2008,615,87,11,148,21,1194,-1,46853,52305,8,-1,5
Saint Helena,2008,-1,-1,-1,-1,-1,-1,-1,-1,34,-1,-1,-1
Cape Verde,2008,1265,127,26,37,9,1916,-1,2966,2365,-1,-1,-1
Northern Mariana Islands,2008,-1,-1,-1,-1,-1,-1,-1,-1,166,-1,-1,-1
Slovenia,2008,80,4,0,21,4,79,-1,24812,22782,-1,-1,-1
Guatemala,2008,17087,33690,5138,1715,22389,16182,15791,224030,230837,378,-1,169
Guinea,2008,225,163,16,87,58,1735,-1,4324,3056,121,-1,242
Jordan,2008,2632,437,45,275,116,3936,5692,27950,21707,23,0,19
Saint Barthelemy,2008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cocos (Keeling) Island,2008,-1,-1,-1,-1,-1,-1,-1,-1,24,-1,-1,-1
Spain,2008,1958,91,27,605,67,1621,1970,830812,742056,-1,-1,-1
Liberia,2008,2468,271,10,53,16,7193,3478,1948,1840,63,992,32
Netherlands,2008,43,15,29,14,64,78,1423,836900,51964,-1,-1,-1
Jamaica,2008,21324,3068,1214,1584,414,18477,18077,281353,265136,19,-1,-1
Oman,2008,33,-1,-1,4,-1,70,-1,2806,5599,-1,-1,-1
Tanzania,2008,464,64,12,67,29,838,-1,6736,6490,8,-1,5
Martinique,2008,-1,-1,-1,-1,-1,-1,-1,-1,9284,-1,-1,-1
Bonaire,2008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Gabon,2008,24,7,-1,20,-1,82,-1,2099,2118,-1,-1,-1
Niue,2008,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,11
Monaco,2008,-1,-1,-1,-1,-1,7,-1,1225,7185,-1,-1,-1
Wallis and Futuna,2008,-1,-1,-1,-1,-1,-1,-1,-1,180,-1,-1,-1
New Zealand,2008,649,45,13,225,26,893,1092,241458,207537,-1,-1,-1
Yemen,2008,1080,90,10,58,34,1872,-1,1616,1338,18,0,8
Jersey,2008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Pakistan,2008,11813,654,74,944,309,19719,-1,57922,43538,162,104,142
Albania,2008,2972,362,34,145,297,5754,-1,9939,7110,31,-1,324
Samoa,2008,204,33,12,71,8,227,-1,2305,1937,-1,-1,-1
"Micronesia, Federated States",2008,62,83,56,28,8,13,-1,201,1532,-1,-1,-1
Macau,2008,181,-1,-1,3,-1,205,-1,-1,3974,-1,-1,-1
Norfolk Island,2008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Australia,2008,1636,52,14,542,33,2464,3031,867121,795931,-1,-1,-1
Guam,2008,-1,-1,-1,-1,-1,-1,-1,-1,4991,-1,-1,-1
Kosovo,2008,89,-1,0,0,0,0,-1,-1,-1,0,-1,-1
India,2008,65971,1218,164,5023,768,63352,59728,1100401,863222,102,-1,272
Azerbaijan,2008,834,30,-1,21,-1,1071,-1,4591,4411,10,30,12
Namibia,2008,38,-1,-1,-1,-1,46,-1,1568,1766,-1,-1,-1
Other America,2008,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1
Lesotho,2008,6,-1,-1,-1,-1,16,-1,425,401,-1,-1,-1
Congo (Brazzaville),2008,-1,-1,-1,-1,-1,-1,-1,2950,2248,-1,-1,-1
Saint Vincent and the Grenadines,2008,623,69,12,97,11,568,-1,14545,9560,-1,-1,-1
United Arab Emirates,2008,328,4,0,32,5,693,-1,11165,51838,-1,-1,-1
Kenya,2008,2218,325,44,133,96,6998,-1,23186,20444,216,0,60
Tajikistan,2008,168,43,3,8,7,231,-1,2372,2167,10,-1,-1
Greenland,2008,-1,-1,-1,-1,-1,-1,-1,-1,585,-1,-1,-1
Turkey,2008,2771,310,33,1082,150,4210,4953,147837,128982,34,-1,11
Afghanistan,2008,2650,74,11,138,20,2813,-1,2323,1845,45,576,28
Bangladesh,2008,5345,278,17,299,98,11753,-1,13758,10369,32,-1,81
Andorra,2008,-1,-1,-1,-1,-1,-1,-1,1295,2045,-1,-1,-1
Mauritania,2008,122,128,-1,31,-1,844,-1,1125,792,5,26,94
Solomon Islands,2008,-1,-1,-1,3,-1,7,-1,333,349,-1,-1,-1
Turks and Caicos Islands,2008,33,17,5,35,5,35,-1,-1,26314,-1,-1,-1
Saint Lucia,2008,779,79,16,88,14,946,-1,19458,18011,-1,-1,-1
Soviet Union (former),2008,3538,110,6,159,8,5270,-1,-1,-1,-1,-1,173
Cyprus,2008,160,-1,-1,32,-1,141,-1,11003,12725,-1,-1,-1
Mongolia,2008,129,80,10,91,40,659,-1,6739,5776,77,-1,42
France,2008,2835,124,29,1644,124,4935,5246,1711342,1463998,-1,-1,-1
Rwanda,2008,101,19,3,37,4,378,-1,2840,2286,76,108,20
Slovakia,2008,498,45,6,66,29,653,-1,28702,24780,-1,-1,-1
Somalia,2008,3816,201,-1,185,-1,10745,-1,248,84,70,2523,101
Peru,2008,15016,1807,337,1401,938,15184,14873,227158,206606,43,-1,52
Laos,2008,5553,712,5,53,15,2198,-1,2619,2418,15,59,4
Nauru,2008,-1,-1,-1,-1,-1,-1,-1,100,81,-1,-1,-1
Seychelles,2008,26,-1,-1,8,-1,16,-1,363,294,-1,-1,-1
Norway,2008,153,13,4,179,16,350,386,244827,234819,-1,-1,-1
Cote d'Ivoire,2008,479,118,10,101,33,1645,-1,3837,2886,43,30,92
Cook Islands,2008,-1,-1,-1,-1,-1,-1,-1,-1,523,-1,-1,-1
Benin,2008,79,17,3,38,11,317,-1,2910,2209,-1,-1,-1
Korea,2008,-1,-1,-1,-1,-1,-1,26155,-1,-1,-1,-1,-1
Western Sahara,2008,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1
Cuba,2008,39871,6676,32,11265,33,49500,48057,15130,15200,64,4177,23
Not Specified,2008,-1,-1,-1,-1,-1,-1,18789,-1,-1,-1,-1,-1
Montenegro,2008,32,-1,0,0,0,0,-1,-1,-1,-1,-1,-1
Togo,2008,673,53,4,34,26,1661,-1,1855,1428,39,204,63
China,2008,40017,2296,188,13494,689,80271,75410,753037,540617,2037,50,3457
Armenia,2008,2195,235,43,72,43,3586,-1,5694,5013,105,9,149
Other Caribbean,2008,-1,-1,-1,-1,-1,-1,11287,-1,-1,-1,-1,-1
Congo (Kinshas),2008,-1,-1,-1,-1,-1,-1,-1,1269,1142,-1,-1,-1
Dominican Republic,2008,35251,5470,2046,1819,1186,31879,31801,276511,276677,-1,-1,-1
Other Central America,2008,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1
Ukraine,2008,10992,403,62,4806,120,10813,-1,75308,69768,64,1022,59
Bahrain,2008,85,-1,-1,10,-1,96,-1,5287,8351,0,-1,-1
Tonga,2008,421,99,27,52,11,365,-1,3110,2153,-1,-1,-1
Finland,2008,549,-1,4,80,7,302,287,140266,124750,-1,-1,-1
Libya,2008,198,21,-1,71,-1,285,-1,4313,4152,3,-1,-1
Indonesia,2008,1823,632,68,3974,421,3606,-1,87917,76828,384,0,195
Central African Republic,2008,19,9,-1,-1,-1,88,-1,299,335,12,56,13
Mauritius,2008,70,-1,-1,103,-1,83,-1,3491,2532,-1,-1,-1
Sweden,2008,1207,30,7,233,31,1019,1171,470303,437561,-1,-1,-1
Vietnam,2008,39584,1342,8,733,22,31497,29807,55251,51860,21,1112,7
British Virgin Islands,2008,67,8,-1,70,-1,53,-1,-1,-1,-1,-1,-1
Mali,2008,124,127,7,48,26,523,-1,4549,3643,35,-1,28
Russia,2008,10778,470,68,2753,170,11695,15179,206629,193745,372,426,201
Bulgaria,2008,3213,121,11,348,66,2960,2805,41793,36344,48,-1,48
"Virgin Islands, U.S.",2008,-1,-1,-1,-1,-1,-1,-1,-1,713,-1,-1,-1
United States,2008,67,-1,-1,-1,-1,216,-1,-1,1011283,-1,-1,-1
Romania,2008,4515,287,50,1015,166,4930,4563,76799,67100,10,-1,56
Angola,2008,161,31,-1,39,-1,221,-1,6509,6577,4,0,8
Portugal,2008,3988,234,87,440,71,772,781,143053,100269,-1,-1,-1
South Africa,2008,2980,124,18,289,41,2723,2638,123725,115270,4,-1,-1
Tokelau,2008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Fiji,2008,1508,128,26,154,45,1176,-1,10261,8342,23,-1,24
Liechtenstein,2008,-1,-1,-1,-1,-1,-1,-1,1701,1920,-1,-1,-1
Qatar,2008,85,-1,-1,5,-1,151,-1,4900,11794,-1,-1,-1
Malaysia,2008,1705,91,11,285,41,1945,-1,85631,64938,7,-1,-1
Austria,2008,357,12,3,136,15,443,1505,201070,179014,-1,-1,-1
Mozambique,2008,73,-1,-1,-1,-1,69,-1,1260,1452,-1,-1,-1
Uganda,2008,541,59,10,53,18,1174,-1,8300,7248,55,42,33
Hungary,2008,1089,80,19,193,76,1127,1071,53664,49874,-1,-1,-1
Niger,2008,73,87,7,24,32,107,-1,1243,1130,11,-1,8
Isle of Man,2008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bosnia-Herzegovina,2008,8176,108,31,86,14,1491,-1,7190,5743,9,0,6
Brazil,2008,8808,3889,368,1510,3468,12195,11813,893186,877517,38,-1,31
San Marino,2008,-1,-1,-1,-1,-1,-1,-1,774,796,-1,-1,-1
Falkland Islands,2008,-1,-1,-1,-1,-1,-1,-1,-1,143,-1,-1,-1
Faroe Islands,2008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Kuwait,2008,1031,27,0,31,10,1104,-1,22305,28918,-1,-1,-1
Panama,2008,2870,326,99,236,91,1678,1738,111354,130199,-1,-1,-1
Guyana,2008,8290,508,188,432,96,6823,6302,24862,16466,3,-1,-1
Costa Rica,2008,2376,629,132,501,560,2090,2287,195459,207211,-1,-1,-1
Luxembourg,2008,17,-1,-1,-1,-1,28,-1,12918,20357,-1,-1,-1
American Samoa,2008,178,-1,-1,-1,-1,14,-1,-1,1384,-1,-1,-1
Bahamas,2008,838,269,82,509,23,682,-1,332571,353205,-1,-1,-1
Gibraltar,2008,-1,-1,-1,-1,-1,-1,-1,-1,2033,-1,-1,-1
Ireland,2008,2179,94,19,536,60,1465,1499,669638,600872,-1,-1,-1
Palau,2008,62,20,6,19,4,6,-1,202,2938,-1,-1,-1
Nigeria,2008,8597,680,209,579,226,12475,-1,88732,73197,36,76,28
Other Oceania,2008,-1,-1,-1,-1,-1,-1,1803,-1,-1,-1,-1,-1
Ecuador,2008,11908,3676,532,577,1798,11663,11541,174104,175195,11,-1,13
Czech Republic,2008,192,96,13,97,39,227,-1,59805,56679,-1,-1,-1
Brunei,2008,25,-1,-1,-1,-1,18,-1,1216,1586,-1,-1,-1
Belarus,2008,1767,52,9,83,16,2390,-1,10719,9189,78,111,80
Iran,2008,11813,239,11,581,29,13852,9920,11479,7423,328,5270,71
Algeria,2008,894,59,4,130,17,1037,-1,6215,4710,8,-1,5
El Salvador,2008,35796,27153,5558,1064,14492,19659,18937,164984,163772,314,-1,172
Tuvalu,2008,-1,-1,-1,3,-1,-1,-1,257,202,-1,-1,-1
Pitcairn Islands,2008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Saint Pierre and Miquelon,2008,-1,-1,-1,-1,-1,-1,-1,-1,43,-1,-1,-1
Marshall Islands,2008,12,15,11,14,4,39,-1,207,930,-1,-1,-1
"Congo, Republic",2008,306,59,5,99,17,950,-1,-1,-1,53,197,70
Chile,2008,2851,255,68,309,143,2017,1988,169166,173832,-1,-1,-1
Puerto Rico,2008,-1,-1,-1,-1,-1,-1,-1,-1,4131,-1,-1,-1
Belgium,2008,716,16,-1,146,-1,642,829,306492,309247,-1,-1,-1
Thailand,2008,6930,381,20,558,82,6637,-1,101622,101031,-1,-1,-1
Haiti,2008,21229,2299,416,1054,1168,26007,25522,115591,103784,729,0,530
Iraq,2008,5057,222,7,360,30,4795,-1,3351,2181,586,13822,410
Hong Kong,2008,4940,60,6,229,17,3373,4389,-1,156364,-1,-1,-1
Sierra Leone,2008,2018,158,7,46,20,2795,-1,2892,1858,21,99,47
Georgia,2008,627,105,15,288,40,1620,-1,5341,4736,20,20,26
Gambia,2008,330,126,7,38,19,739,-1,2014,1594,50,6,53
Poland,2008,14237,602,115,1258,383,8354,7896,186888,170534,-1,-1,-1
Saint Kitts-Nevis,2008,529,41,8,26,6,363,-1,15761,14041,-1,-1,-1
Moldova,2008,1328,82,9,52,36,1692,-1,11402,10510,49,487,16
Morocco,2008,3383,227,31,235,30,4425,4187,21029,18427,-1,-1,23
Croatia,2008,1251,23,9,232,15,455,-1,27772,23035,-1,0,-1
French Polynesia,2008,15,-1,-1,-1,-1,26,-1,-1,17169,-1,-1,-1
Guinea-Bissau,2008,14,7,-1,-1,-1,17,-1,241,35,-1,-1,-1
Kiribati,2008,-1,-1,-1,99,-1,4,-1,798,1025,-1,-1,-1
Switzerland,2008,658,22,5,197,15,720,936,339106,386291,-1,-1,-1
Grenada,2008,850,56,17,79,11,784,-1,11773,10166,-1,-1,-1
Other Africa,2008,-1,-1,-1,-1,-1,-1,68147,-1,-1,-1,-1,-1
"Korea, North",2008,-1,-1,-1,-1,-1,-1,-1,-1,20,-1,37,-1
Belize,2008,1291,348,109,138,104,1077,1113,26747,27967,-1,-1,-1
Chad,2008,22,14,0,29,7,96,-1,522,466,35,23,24
Estonia,2008,221,34,5,37,20,287,-1,13179,12444,-1,6,-1
Uruguay,2008,924,200,49,79,124,1451,1380,44087,43740,-1,-1,-1
Mexico,2008,231815,884043,77531,79686,169732,189989,188015,7273511,7215118,176,-1,73
Lebanon,2008,3399,236,24,346,84,4254,-1,28669,20879,44,-1,20
"Korea, South",2008,22759,545,116,1738,303,26666,-1,1007466,877374,-1,-1,-1
"Virgin Islands, British",2008,-1,-1,-1,-1,-1,-1,-1,-1,45031,-1,-1,-1
Uzbekistan,2008,1377,157,9,56,47,6375,-1,5203,4547,105,134,67
Iceland,2008,83,8,-1,25,-1,122,-1,57247,53319,-1,-1,-1
Djibouti,2008,25,-1,-1,6,-1,39,-1,283,282,-1,-1,-1
Bermuda,2008,75,14,3,154,6,92,-1,-1,46325,-1,-1,-1
Dominica,2008,975,72,22,97,13,454,-1,5821,7797,-1,-1,-1
Colombia,2008,22926,3619,1081,1952,1509,30213,29349,527451,484296,1114,94,548
Reunion,2008,-1,-1,-1,-1,-1,-1,-1,-1,562,-1,-1,-1
Burundi,2008,76,12,-1,19,-1,255,-1,1052,788,28,2889,12
Taiwan,2008,8711,52,24,386,57,9073,9237,332764,336190,-1,-1,-1
Nicaragua,2008,17954,2801,533,428,1724,3614,3486,57497,59044,28,-1,23
Barbados,2008,1203,90,39,78,5,585,-1,65434,70150,-1,-1,-1
Madagascar,2008,43,-1,-1,18,-1,77,-1,1267,1276,-1,-1,-1
Italy,2008,2991,201,74,1153,141,2514,2738,1086722,884439,-1,-1,-1
Curacao,2008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bhutan,2008,9,-1,-1,-1,-1,42,-1,801,728,4,5320,-1
Sudan,2008,2893,164,4,92,11,3598,-1,2319,1848,86,375,30
Nepal,2008,953,102,8,122,38,4093,-1,20924,18082,347,4,152
Malta,2008,71,-1,-1,26,-1,66,-1,5556,5585,-1,-1,-1
Comoros,2008,-1,-1,-1,-1,-1,-1,-1,106,82,-1,-1,-1
Maldives,2008,-1,-1,-1,74,-1,-1,-1,403,398,-1,-1,-1
Antigua-Barbuda,2008,661,69,23,39,5,444,-1,22649,24953,-1,-1,-1
Suriname,2008,202,28,4,16,10,218,225,6926,8029,-1,-1,-1
Cayman Islands,2008,24,6,-1,32,-1,37,-1,-1,70826,-1,-1,-1
Anguilla,2008,47,-1,-1,4,-1,22,-1,-1,8851,-1,-1,-1
Other Europe,2008,-1,-1,-1,-1,-1,-1,25700,-1,-1,-1,-1,-1
Holy See,2008,-1,-1,-1,-1,-1,-1,-1,122,62,-1,-1,-1
Israel,2008,2933,298,41,807,217,5851,6682,388787,373942,13,-1,16
Venezuela,2008,6557,750,120,584,292,10514,10689,531685,556354,751,-1,306
Czechoslovakia,2008,629,29,12,67,43,862,1650,-1,-1,-1,-1,-1
All other countries,2008,59,83,23,36,48,23,-1,-1,-1,79,28,118
Papua New Guinea,2008,14,-1,-1,4,-1,15,-1,878,974,-1,-1,-1
Malawi,2008,64,16,-1,6,-1,133,-1,2054,1846,-1,-1,-1
Trinidad and Tobago,2008,7305,691,273,635,205,5937,-1,177916,175352,-1,-1,-1
Zimbabwe,2008,413,72,3,94,40,953,-1,7968,5327,197,3,68
Germany,2008,4708,201,63,1079,115,7091,8456,2119640,1950233,-1,-1,-1
Vanuatu,2008,-1,-1,-1,13,-1,-1,-1,213,408,-1,-1,-1
Denmark,2008,210,17,-1,141,-1,498,551,310371,284832,-1,-1,-1
Senegal,2008,566,158,20,118,67,1149,-1,9437,7870,10,-1,18
Kazakhstan,2008,908,78,7,34,18,1630,-1,16515,15660,18,62,14
Philippines,2008,58792,1340,280,14032,409,54030,52391,334894,292964,16,-1,15
Eritrea,2008,694,217,4,17,6,1270,-1,841,318,182,251,120
Kyrgyzstan,2008,361,20,3,4,7,632,-1,2898,2574,26,25,6
Mayotte,2008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Montserrat,2008,87,10,-1,-1,-1,61,-1,-1,978,-1,-1,-1
New Caledonia,2008,-1,-1,-1,-1,-1,5,-1,-1,2031,-1,-1,-1
Macedonia,2008,756,93,8,98,52,1107,-1,7964,6800,3,-1,11
Paraguay,2008,386,26,5,54,35,481,489,15833,16855,-1,-1,-1
Latvia,2008,455,29,7,179,16,455,-1,14533,13456,-1,6,-1
South Sudan,2008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Japan,2008,2712,68,17,881,71,6821,7510,3906231,3760606,-1,-1,-1
Syria,2008,2105,101,9,135,37,2641,3310,7441,5441,23,24,11
Other Asia,2008,-1,-1,-1,-1,-1,-1,85715,-1,-1,-1,-1,-1
Guadeloupe,2008,-1,-1,-1,-1,-1,-1,-1,-1,10596,-1,-1,-1
Sint Maarten,2008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Burma,2008,1383,53,-1,3045,-1,3403,-1,2515,1608,153,18139,126
Honduras,2008,8794,33777,5476,1101,23409,6540,6389,139103,140122,22,0,73
Equatorial Guinea,2008,9,4,-1,-1,-1,16,-1,379,384,-1,0,-1
Egypt,2008,4165,321,37,382,129,8712,10728,47706,41169,234,5,185
Singapore,2008,433,21,3,147,18,922,-1,132889,160356,-1,-1,-1
Serbia,2008,3,4,0,0,0,0,-1,-1,-1,-1,-1,-1
Botswana,2008,18,-1,-1,16,-1,41,-1,2564,3216,-1,-1,-1
United Kingdom,2008,12095,510,179,3184,300,14348,16189,5480917,5165386,-1,-1,-1
Christmas Island,2008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Yugoslavia,2008,-1,-1,-1,-1,-1,-1,5812,-1,-1,-1,-1,-1
Tunisia,2008,390,53,9,57,29,410,-1,6241,5196,-1,-1,-1
Greece,2008,1314,61,23,386,27,769,943,82518,74199,-1,-1,0
