"Utility.Number","Utility.Name","Utility.State","Utility.Type","Demand.Summer Peak","Demand.Winter Peak","Sources.Generation","Sources.Purchased","Sources.Other","Sources.Total","Uses.Retail","Uses.Resale","Uses.No Charge","Uses.Consumed","Uses.Losses","Uses.Total","Revenues.Retail","Revenue.Delivery","Revenue.Resale","Revenue.Adjustments","Revenue.Transmission","Revenue.Other","Revenue.Total","Retail.Residential.Revenue","Retail.Residential.Sales","Retail.Residential.Customers","Retail.Commercial.Revenue","Retail.Commercial.Sales","Retail.Commercial.Customers","Retail.Industrial.Revenue","Retail.Industrial.Sales","Retail.Industrial.Customers","Retail.Transportation.Revenue","Retail.Transportation.Sales","Retail.Transportation.Customers","Retail.Total.Revenue","Retail.Total.Sales","Retail.Total.Customers"
"13963","Oconomowoc Utilities","WI","Municipal","48.5","35.8","0.0","225260.0","0.0","225260.0","218585.0","0.0","0.0","0.0","6675.0","225260.0","23833.6","0.0","0.0","0.0","0.0","88.5","23922.1","8893.7","71388.0","8435.0","12128.6","115662.0","1204.0","2811.3","31535.0","5.0","0.0","0.0","0.0","23833.6","218585.0","9644.0"
"13964","Oconto Electric Cooperative","WI","Cooperative","19.4","18.9","7028.0","110234.0","0.0","117262.0","108612.0","0.0","0.0","543.0","8107.0","117262.0","15277.6","0.0","0.0","0.0","0.0","80.1","15357.7","13068.4","88561.0","9340.0","1488.6","11553.0","465.0","720.6","8498.0","17.0","0.0","0.0","0.0","15277.6","108612.0","9822.0"
"13965","Oconto Falls Water & Light Comm","WI","Municipal","5.7","4.6","0.0","27396.0","0.0","27396.0","25139.0","0.0","0.0","0.0","2257.0","27396.0","3291.7","0.0","0.0","0.0","0.0","22.7","3314.4","1296.3","8331.0","1347.0","1995.4","16808.0","285.0","0.0","0.0","0.0","0.0","0.0","0.0","3291.7","25139.0","1632.0"
"13998","Ohio Edison Co","OH","Investor Owned","5434.3","4565.2","565101.0","4573996.0","0.0","5139097.0","4194014.0","565101.0","0.0","13761.0","366221.0","5139097.0","503569.4","812894.2","55178.0","0.0","0.0","19734.4","1391376.0","766695.2","8930997.0","930293.0","402875.5","6601781.0","115128.0","146892.9","7879179.0","1339.0","0.0","0.0","0.0","1316463.6","23411957.0","1046760.0"
"14006","Ohio Power Co","OH","Investor Owned","8241.0","7421.0","0.0","15263856.0","0.0","15263856.0","11415915.0","2979100.0","0.0","0.0","868841.0","15263856.0","1432884.0","1186969.0","110764.0","-8820.0","70585.0","74861.0","2867243.0","1482217.0","13538863.0","1282558.0","774988.0","14505749.0","180496.0","362648.0","14664802.0","9714.0","0.0","0.0","0.0","2619853.0","42709414.0","1472768.0"
"14012","Ohop Mutual Light Company, Inc","WA","Cooperative","11.8","28.2","0.0","91514.0","0.0","91514.0","85020.0","0.0","0.0","247.0","6247.0","91514.0","7223.0","0.0","0.0","0.0","0.0","333.0","7556.0","6868.0","80547.0","4216.0","349.0","4428.0","117.0","6.0","45.0","12.0","0.0","0.0","0.0","7223.0","85020.0","4345.0"
"14015","Ohio Valley Electric Corp","OH","Investor Owned","988.0","1013.0","5899936.0","6215101.0","0.0","12115037.0","156768.0","11724662.0","0.0","0.0","233607.0","12115037.0","8188.0","0.0","615870.0","0.0","0.0","0.0","624058.0","0.0","0.0","0.0","0.0","0.0","0.0","8188.0","156768.0","1.0","0.0","0.0","0.0","8188.0","156768.0","1.0"
"14055","PUD No 1 of Okanogan County","WA","Political Subdivision","102.0","178.0","0.0","852203.0","0.0","852203.0","631767.0","188232.0","0.0","2265.0","29939.0","852203.0","46625.1","0.0","2145.9","0.0","0.0","1820.4","50591.4","24492.4","312591.0","17148.0","20927.9","299134.0","3865.0","1204.8","20042.0","3.0","0.0","0.0","0.0","46625.1","631767.0","21016.0"
"14062","Oklahoma Electric Coop Inc","OK","Cooperative","254.4","261.7","0.0","1148878.0","0.0","1148878.0","1102923.0","0.0","0.0","1703.0","44252.0","1148878.0","119323.0","0.0","0.0","0.0","0.0","0.0","119323.0","83726.0","725125.0","50393.0","26366.0","235531.0","4593.0","9231.0","142267.0","49.0","0.0","0.0","0.0","119323.0","1102923.0","55035.0"
"14063","Oklahoma Gas & Electric Co","OK","Investor Owned","5752.0","4665.0","18507115.0","10929373.0","19216.0","29455704.0","26277891.0","1833580.0","84953.0","46514.0","1212766.0","29455704.0","2040545.1","0.0","24883.6","26833.7","29755.8","290232.6","2412250.8","884146.0","8823494.0","716425.0","796358.1","10676878.0","112597.0","360041.0","6777519.0","9230.0","0.0","0.0","0.0","2040545.1","26277891.0","838252.0"
"14074","Okanogan County Elec Coop, Inc","WA","Cooperative","8.5","22.2","0.0","66230.0","0.0","66230.0","61521.0","0.0","0.0","95.0","4614.0","66230.0","5792.0","0.0","0.0","0.0","0.0","0.0","5792.0","4352.0","41241.0","3101.0","1440.0","20280.0","500.0","0.0","0.0","0.0","0.0","0.0","0.0","5792.0","61521.0","3601.0"
"14078","City of Okolona","MS","Municipal","21.0","24.5","0.0","97235.0","0.0","97235.0","88242.0","0.0","0.0","113.0","8880.0","97235.0","10187.0","0.0","0.0","0.0","0.0","410.4","10597.4","6348.0","56758.0","4170.0","3839.0","31484.0","1083.0","0.0","0.0","0.0","0.0","0.0","0.0","10187.0","88242.0","5253.0"
"14107","City of Olivia - (MN)","MN","Municipal","6.0","5.7","0.0","29339.0","0.0","29339.0","26205.0","0.0","14.0","1806.0","1314.0","29339.0","2501.2","0.0","0.0","0.0","0.0","0.0","2501.2","989.4","10873.0","1050.0","261.3","2550.0","145.0","1250.5","12782.0","67.0","0.0","0.0","0.0","2501.2","26205.0","1262.0"
"14109","Oregon Trail El Cons Coop, Inc","OR","Cooperative","119.9","145.9","0.0","707969.0","0.0","707969.0","676428.0","0.0","0.0","1110.0","30431.0","707969.0","53953.0","0.0","0.0","0.0","315.3","511.4","54779.7","28648.0","307880.0","25454.0","18761.0","248205.0","5621.0","6544.0","120343.0","9.0","0.0","0.0","0.0","53953.0","676428.0","31084.0"
"14127","Omaha Public Power District","NE","Political Subdivision","2426.9","1688.0","10760109.0","5911056.0","185240.0","16856405.0","10618127.0","5701008.0","0.0","0.0","537270.0","16856405.0","947527.0","0.0","163761.0","6708.0","13040.0","-26736.0","1104300.0","409335.0","3563185.0","328576.0","324068.0","3666359.0","46084.0","214124.0","3388583.0","157.0","0.0","0.0","0.0","947527.0","10618127.0","374817.0"
"14132","City of Onawa - (IA)","IA","Municipal","7.4","6.7","0.0","32309.0","0.0","32309.0","29606.0","0.0","0.0","0.0","2703.0","32309.0","2969.2","0.0","0.0","0.0","0.0","76.5","3045.7","1526.1","15048.0","1574.0","593.3","5077.0","218.0","849.8","9481.0","21.0","0.0","0.0","0.0","2969.2","29606.0","1813.0"
"14146","City of Opelika - (AL)","AL","Municipal","90.0","76.0","0.0","423549.0","0.0","423549.0","389046.0","0.0","0.0","0.0","34503.0","423549.0","45335.0","0.0","0.0","0.0","0.0","0.0","45335.0","16626.0","129460.0","10534.0","21125.0","171064.0","2056.0","7584.0","88522.0","13.0","0.0","0.0","0.0","45335.0","389046.0","12603.0"
"14154","Orange & Rockland Utils Inc","NY","Investor Owned","994.0","673.0","0.0","1913801.0","0.0","1913801.0","1508898.0","170470.0","13835.0","13938.0","206660.0","1913801.0","287652.8","169868.6","18159.8","0.0","0.0","12303.9","487985.1","279016.4","1556192.0","199345.0","162669.09999999998","1928229.0","31963.0","15835.9","388113.0","105.0","0.0","0.0","0.0","457521.4","3872534.0","231413.0"
"14159","City of Orange City - (IA)","IA","Municipal","19.6","14.2","0.0","87763.0","0.0","87763.0","84370.0","0.0","0.0","0.0","3393.0","87763.0","7798.0","0.0","0.0","0.0","0.0","0.0","7798.0","2232.0","22351.0","1948.0","1038.0","10428.0","315.0","4528.0","51591.0","73.0","0.0","0.0","0.0","7798.0","84370.0","2336.0"
"14160","Orange County Rural E M C","IN","Cooperative","26.6","30.8","0.0","114152.0","0.0","114152.0","106916.0","0.0","0.0","0.0","7236.0","114152.0","14705.6","0.0","0.0","0.0","0.0","161.0","14866.6","13007.1","93192.0","7783.0","1698.5","13724.0","85.0","0.0","0.0","0.0","0.0","0.0","0.0","14705.6","106916.0","7868.0"
"14164","City of Orangeburg - (SC)","SC","Municipal","168.0","156.0","389.0","841421.0","0.0","841810.0","812628.0","0.0","0.0","0.0","29182.0","841810.0","67526.0","0.0","0.0","0.0","0.0","0.0","67526.0","26436.0","266709.0","20271.0","8047.0","79452.0","3473.0","33043.0","466467.0","421.0","0.0","0.0","0.0","67526.0","812628.0","24165.0"
"14170","Orcas Power & Light Coop","WA","Cooperative","39.6","64.2","0.0","229155.0","0.0","229155.0","213705.0","0.0","0.0","1079.0","14371.0","229155.0","27748.0","0.0","0.0","0.0","0.0","237.0","27985.0","20483.0","153357.0","13143.0","7265.0","60348.0","2061.0","0.0","0.0","0.0","0.0","0.0","0.0","27748.0","213705.0","15204.0"
"14172","City of Ord - (NE)","NE","Municipal","7.0","10.0","0.0","36431.0","0.0","36431.0","33420.0","0.0","0.0","296.0","2715.0","36431.0","3224.0","0.0","0.0","0.0","0.0","406.0","3630.0","1436.0","15649.0","1129.0","1788.0","17771.0","325.0","0.0","0.0","0.0","0.0","0.0","0.0","3224.0","33420.0","1454.0"
"14175","Tri-County Electric Coop, Inc","SC","Cooperative","73.8","87.4","0.0","308159.0","0.0","308159.0","291440.0","0.0","0.0","0.0","16719.0","308159.0","42732.0","0.0","0.0","0.0","0.0","1041.0","43773.0","34783.0","221942.0","17225.0","1643.0","11896.0","223.0","6306.0","57602.0","519.0","0.0","0.0","0.0","42732.0","291440.0","17967.0"
"14178","P K M Electric Coop, Inc","MN","Cooperative","12.2","15.5","0.0","113303.0","0.0","113303.0","105246.0","0.0","0.0","0.0","8057.0","113303.0","13195.0","0.0","0.0","0.0","0.0","0.0","13195.0","8805.0","64910.0","3550.0","4390.0","40336.0","263.0","0.0","0.0","0.0","0.0","0.0","0.0","13195.0","105246.0","3813.0"
"14192","Osage Valley Elec Coop Assn","MO","Cooperative","66.1","75.7","0.0","272891.0","0.0","272891.0","254819.0","0.0","0.0","526.0","17546.0","272891.0","31995.5","0.0","0.0","0.0","0.0","0.0","31995.5","28012.4","219239.0","14930.0","3983.1","35580.0","1039.0","0.0","0.0","0.0","0.0","0.0","0.0","31995.5","254819.0","15969.0"
"14194","City of Orrville - (OH)","OH","Municipal","58.8","50.2","78183.0","157128.0","155645.0","390956.0","296932.0","71898.0","1294.0","11130.0","9702.0","390956.0","30359.0","0.0","2637.0","0.0","0.0","0.0","32996.0","7857.0","72061.0","6465.0","8098.0","71877.0","902.0","14404.0","152994.0","16.0","0.0","0.0","0.0","30359.0","296932.0","7383.0"
"14199","City of Osage City - (KS)","KS","Municipal","8.3","6.0","-1023.0","34366.0","0.0","33343.0","31285.0","0.0","96.0","1147.0","815.0","33343.0","3498.0","0.0","0.0","0.0","0.0","15.0","3513.0","1577.0","11371.0","1272.0","1181.0","9479.0","287.0","740.0","10435.0","1.0","0.0","0.0","0.0","3498.0","31285.0","1560.0"
"14201","City of Osage - (IA)","IA","Municipal","11.4","9.0","4726.0","49101.0","0.0","53827.0","51623.0","0.0","0.0","83.0","2121.0","53827.0","4917.8","0.0","0.0","0.0","0.0","295.3","5213.1","1573.3","14198.0","1843.0","1458.7","13512.0","501.0","1885.8","23913.0","7.0","0.0","0.0","0.0","4917.8","51623.0","2351.0"
"14202","Osceola Electric Coop, Inc","IA","Cooperative","13.1","11.8","233.0","74316.0","0.0","74549.0","71379.0","0.0","0.0","0.0","3170.0","74549.0","7395.1","0.0","0.0","0.0","0.0","-220.4","7174.7","3519.3","30934.0","1064.0","1276.9","11753.0","118.0","2598.9","28692.0","2.0","0.0","0.0","0.0","7395.1","71379.0","1184.0"
"14203","City of Osawatomie - (KS)","KS","Municipal","8.5","6.8","171.0","33833.0","0.0","34004.0","27389.0","0.0","0.0","0.0","6615.0","34004.0","3427.0","0.0","0.0","0.0","0.0","129.0","3556.0","2102.0","16374.0","1836.0","1309.0","10900.0","244.0","16.0","115.0","2.0","0.0","0.0","0.0","3427.0","27389.0","2082.0"
"14216","City of Osceola - (AR)","AR","Municipal","29.0","23.0","0.0","155810.0","0.0","155810.0","149350.0","0.0","0.0","3047.0","3413.0","155810.0","15300.0","0.0","0.0","0.0","0.0","0.0","15300.0","3794.0","37020.0","2822.0","2116.0","15959.0","476.0","9390.0","96371.0","47.0","0.0","0.0","0.0","15300.0","149350.0","3345.0"
"14224","Otero County Electric Coop Inc","NM","Cooperative","40.3","32.8","0.0","193710.0","0.0","193710.0","178574.0","0.0","0.0","0.0","15136.0","193710.0","30446.0","0.0","0.0","0.0","0.0","390182.0","420628.0","17400.0","93728.0","15740.0","13046.0","84846.0","3568.0","0.0","0.0","0.0","0.0","0.0","0.0","30446.0","178574.0","19308.0"
"14229","City of Ottawa - (KS)","KS","Municipal","37.0","22.8","258.0","147645.0","0.0","147903.0","140808.0","0.0","1696.0","0.0","5399.0","147903.0","12401.7","0.0","0.0","0.0","0.0","0.0","12401.7","5039.9","50586.0","5235.0","6647.1","81487.0","856.0","714.7","8735.0","34.0","0.0","0.0","0.0","12401.7","140808.0","6125.0"
"14232","Otter Tail Power Co","MN","Investor Owned","708.2","916.5","2931645.0","2372739.0","-273301.0","5031083.0","4814984.0","204280.0","0.0","11819.0","0.0","5031083.0","377159.2","0.0","5173.0","-4983.0","43475.0","7995.0","428819.2","117438.0","1243194.0","102901.0","202519.09999999998","2533244.0","28133.0","57202.1","1038546.0","13.0","0.0","0.0","0.0","377159.2","4814984.0","131047.0"
"14238","Ouachita Electric Coop Corp","AR","Cooperative","55.0","52.0","0.0","218096.0","0.0","218096.0","207840.0","0.0","0.0","150.0","10106.0","218096.0","22787.0","0.0","0.0","0.0","0.0","0.0","22787.0","11913.0","93275.0","8551.0","3880.0","34720.0","820.0","6994.0","79845.0","17.0","0.0","0.0","0.0","22787.0","207840.0","9388.0"
"14245","Overton Power District No 5","NV","Political Subdivision","98.1","72.1","0.0","395395.0","0.0","395395.0","369392.0","0.0","0.0","655.0","25348.0","395395.0","36835.0","0.0","0.0","0.0","0.0","1104.0","37939.0","18794.0","174038.0","12752.0","11048.0","112913.0","2526.0","6993.0","82441.0","66.0","0.0","0.0","0.0","36835.0","369392.0","15344.0"
"14246","City of Owatonna - (MN)","MN","Municipal","72.5","54.9","0.0","380576.0","0.0","380576.0","362429.0","0.0","8621.0","3811.0","5715.0","380576.0","35946.0","0.0","0.0","0.0","0.0","0.0","35946.0","10249.0","81508.0","10685.0","9667.0","95842.0","1149.0","16030.0","185079.0","94.0","0.0","0.0","0.0","35946.0","362429.0","11928.0"
"14251","Owen Electric Coop Inc","KY","Cooperative","398.0","401.0","0.0","2284295.0","0.0","2284295.0","2240581.0","0.0","0.0","2344.0","41370.0","2284295.0","163817.0","0.0","0.0","0.0","0.0","2378.0","166195.0","83303.0","749733.0","58403.0","20967.0","238286.0","2462.0","59547.0","1252562.0","21.0","0.0","0.0","0.0","163817.0","2240581.0","60886.0"
"14268","City of Owensboro - (KY)","KY","Municipal","178.7","113.2","1757212.0","144741.0","0.0","1901953.0","776912.0","1084837.0","0.0","1743.0","38461.0","1901953.0","96147.1","0.0","44376.2","0.0","0.0","2424.0","142947.3","31007.3","208717.0","22938.0","10300.8","92599.0","2691.0","54839.0","475596.0","587.0","0.0","0.0","0.0","96147.1","776912.0","26216.0"
"14275","City of Oxford - (MS)","MS","Municipal","53.3","40.5","0.0","231716.0","0.0","231716.0","221125.0","0.0","0.0","0.0","10591.0","231716.0","23233.0","0.0","0.0","0.0","0.0","403.2","23636.2","8737.0","81624.0","7439.0","14496.0","139501.0","2033.0","0.0","0.0","0.0","0.0","0.0","0.0","23233.0","221125.0","9472.0"
"14285","Ozark Border Electric Coop","MO","Cooperative","164.1","178.3","0.0","703469.0","0.0","703469.0","653356.0","0.0","0.0","894.0","49219.0","703469.0","67996.0","0.0","0.0","0.0","0.0","0.0","67996.0","50839.0","484003.0","32550.0","15153.0","143754.0","6971.0","2004.0","25599.0","13.0","0.0","0.0","0.0","67996.0","653356.0","39534.0"
"14288","Ozark Electric Coop Inc - (MO)","MO","Cooperative","142.0","118.9","0.0","514301.0","0.0","514301.0","471490.0","12121.0","0.0","0.0","30690.0","514301.0","53868.9","0.0","776.9","0.0","0.0","0.0","54645.8","44009.1","375669.0","30188.0","9038.8","85201.0","2801.0","821.0","10620.0","1.0","0.0","0.0","0.0","53868.9","471490.0","32990.0"
"14289","Ozarks Electric Coop Corp - (AR)","AR","Cooperative","334.0","279.0","0.0","1434128.0","0.0","1434128.0","1348817.0","0.0","0.0","3273.0","82038.0","1434128.0","134473.0","0.0","0.0","0.0","0.0","2511.0","136984.0","90282.0","854424.0","69504.0","33107.0","348121.0","4884.0","11084.0","146272.0","32.0","0.0","0.0","0.0","134473.0","1348817.0","74420.0"
"14324","PUD No 2 of Pacific County","WA","Political Subdivision","29.7","83.2","0.0","325526.0","0.0","325526.0","314671.0","0.0","0.0","607.0","10248.0","325526.0","25276.3","0.0","0.0","0.0","0.0","1069.2","26345.5","15694.6","191870.0","15320.0","8294.2","97895.0","2039.0","1287.5","24906.0","1.0","0.0","0.0","0.0","25276.3","314671.0","17360.0"
"14328","Pacific Gas & Electric Co.","CA","Investor Owned","19293.0","12247.0","34514058.0","34369444.0","11623.0","68895125.0","61827985.0","5661727.0","0.0","0.0","1405413.0","68895125.0","12401905.0","2075847.0","112555.0","0.0","2831.0","-1309509.0","13283629.0","5947267.0","29408849.0","4808754.0","5734946.0","32390760.0","579724.0","2788473.0","20424707.0","91415.0","7066.0","409117.0","1.0","14477752.0","82633433.0","5479894.0"
"14349","Avangrid Renewables","OR","Retail Power Marketer","0.0","0.0","0.0","19058096.0","0.0","19058096.0","358643.0","18699453.0","0.0","0.0","0.0","19058096.0","13720.0","0.0","512950.0","0.0","0.0","0.0","526670.0","0.0","0.0","0.0","13720.0","358643.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","13720.0","358643.0","3.0"
"14354","PacifiCorp","OR","Investor Owned","10334.0","9216.0","52431037.0","14002749.0","39777.0","66473563.0","55249822.0","7218497.0","125390.0","0.0","3879854.0","66473563.0","4823990.4","12863.9","217427.5","14223.1","115041.6","59419.1","5242965.6","1848952.8","16625425.0","1622276.0","1602001.9000000001","18083155.0","211870.0","1378660.3","20828938.0","33204.0","7239.299999999999","71103.0","2.0","4836854.3","55608621.0","1867352.0"
"14371","City of Paducah - (KY)","KY","Municipal","138.2","89.7","36337.0","545225.0","0.0","581562.0","558406.0","0.0","0.0","2580.0","20576.0","581562.0","74980.2","0.0","0.0","0.0","0.0","0.0","74980.2","29750.7","212727.0","18808.0","43193.5","322001.0","3711.0","2036.0","23678.0","3.0","0.0","0.0","0.0","74980.2","558406.0","22522.0"
"14373","Page Utility Enterprises","AZ","Municipal","24.9","23.8","120.0","114847.0","-3095.0","111872.0","109641.0","0.0","212.0","0.0","2019.0","111872.0","8431.4","0.0","0.0","0.0","0.0","290.9","8722.3","2906.6","37009.0","3190.0","5524.8","72632.0","1152.0","0.0","0.0","0.0","0.0","0.0","0.0","8431.4","109641.0","4342.0"
"14381","City of Painesville","OH","Municipal","49.0","38.4","784.0","231374.0","0.0","232158.0","220087.0","0.0","2000.0","0.0","10071.0","232158.0","26525.3","0.0","0.0","0.0","0.0","0.0","26525.3","10471.7","81008.0","10483.0","11195.4","90364.0","1873.0","4858.2","48715.0","5.0","0.0","0.0","0.0","26525.3","220087.0","12361.0"
"14398","Palmetto Electric Coop Inc","SC","Cooperative","354.3","356.9","0.0","1508294.0","0.0","1508294.0","1451039.0","0.0","0.0","2464.0","54791.0","1508294.0","167577.0","0.0","0.0","0.0","0.0","1939.0","169516.0","105999.0","879918.0","60760.0","52495.0","461466.0","10756.0","9083.0","109655.0","29.0","0.0","0.0","0.0","167577.0","1451039.0","71545.0"
"14401","City of Palo Alto - (CA)","CA","Municipal","182.0","138.0","13.0","957877.0","0.0","957890.0","912623.0","0.0","4015.0","0.0","41252.0","957890.0","121317.0","0.0","0.0","0.0","0.0","34983.0","156300.0","21530.0","150781.0","25579.0","81664.0","611148.0","3929.0","18123.0","150694.0","82.0","0.0","0.0","0.0","121317.0","912623.0","29590.0"
"14424","Panola-Harrison Elec Coop, Inc","TX","Cooperative","82.0","105.0","0.0","342417.0","0.0","342417.0","318983.0","0.0","0.0","0.0","23434.0","342417.0","32132.4","0.0","0.0","0.0","0.0","581.1","32713.5","23671.1","236108.0","17299.0","6459.3","59639.0","2579.0","2002.0","23236.0","10.0","0.0","0.0","0.0","32132.4","318983.0","19888.0"
"14426","Panhandle Rural El Member Assn","NE","Cooperative","39.5","10.8","0.0","94557.0","0.0","94557.0","86435.0","0.0","0.0","0.0","8122.0","94557.0","13133.4","0.0","0.0","0.0","0.0","0.0","13133.4","4224.8","29752.0","1688.0","2119.0","12091.0","1240.0","6789.6","44592.0","849.0","0.0","0.0","0.0","13133.4","86435.0","3777.0"
"14446","Paragould Light & Water Comm","AR","Municipal","110.0","118.0","399.0","605263.0","-20180.0","585482.0","569444.0","0.0","2118.0","0.0","13920.0","585482.0","39979.0","0.0","0.0","0.0","0.0","0.0","39979.0","14617.0","185073.0","11692.0","7068.0","87634.0","1828.0","18294.0","296737.0","37.0","0.0","0.0","0.0","39979.0","569444.0","13557.0"
"14455","City of Paris - (TN)","TN","Municipal","107.3","104.3","0.0","471355.0","0.0","471355.0","446190.0","0.0","0.0","117.0","25047.0","471355.0","44385.0","0.0","0.0","0.0","0.0","1076.5","45461.5","21440.0","210981.0","15453.0","19634.0","183620.0","5831.0","3311.0","51589.0","5.0","0.0","0.0","0.0","44385.0","446190.0","21289.0"
